text,label
Hafta sonu Suriye de birseyler olmazsa Pazartesi gününe kadar yükseliş olmasi lazim. Pazartesi sabah 0.70 civari bir enflasyon ile yükselis ivme kazanir. Asil düşük gelecek enflasyon Ocak ayinda olacak bu da piyasayi canli tutar. Suriye takip edilmeli operasyonun ilk günü nakiti olanlar icin alim firsati olur. Suriye de uzun soluklu bir olay olacağini düşünmüyorum. Öyle olursa ABD den gelecek adimlarla piyasa karişir Bahar kalkani zamanina döneriz. Şuan gelecek 2 günün keyfini cikarmak lazim.,Risk ve Haber Analizi
"Geçen sene Tüik Aralık İto'nun %30 kadar alti geldi. Yani Pazartesi 0.70 civari bir enflasyon açiklanirsa şaşırtıcı olmaz. Bugun ve Pazartesi bir hareket olmasi lazim.. Pazartesi gün ki duruma göre %30-40 nakite gecebilirim. Abd, Suriye de kapsamli bir operasyona izin vermez ama s d g denen yapiyi anlaşmaya zorlamak için sinirli operasyona izin verebilirim. Tişrin baraji ve Kara kozak köyü civarina son 4 5 gündür sevkiyat yapiliyor. Oraya bir operasyon ve bunu çok kapsamli gibi sunmalari bir satis getirebilir. O arada tekrar girip çok dusuk gelecek Ocak enflasyonuna kadar beklemeye gecebilirim. Bakalim hareketli bir 2 gün olsun gerisine bakariz.",Risk ve Haber Analizi
tosun geldiyse bu hisse alınmaz,Genel Bilgi/Durum
2024 Aralık İstanbul enflasyonu 1.74 gelmişti. 2025 Aralık 1.23 geldi.,Risk ve Haber Analizi
Koskoca Türk borsasının tek hikayesi faiz indirimi :)) İçinde bulunduğun ay benzine 2 lira zam gelse enflasyon yüksek çıkacak ve faiz indirimi olmayacak. Sonra neden borsa yükselmiyor?.Çünkü pamuk ipliğine bağlıyız. Bofa da işlem yapanlarin bile %75-80'i Türk.. Biz bize kaldık çünkü hukuk işlemiyor adalet yok. Bunlar yaşanırken birileri gelecek seçimi kazanmak için insanların refahını yükseltmeyi düşünmüyor. Gidip birileriyle pazarlik yapiyorlar. Oradan %8-10 gelsin halk ne yaparsa yapsin. Olmadi 50+1'i değiştiririz ne yapalim. İyi yillar..,Risk ve Haber Analizi
ne al sat kağıdı ne uzun vade. saçma sapan bir kağıt oldu bu garan.,Genel Bilgi/Durum
garanin ipini cektiler iflah olmaz bu,Genel Bilgi/Durum
ulan bunu beklicez diye bi ton hisse kacirdim be,Genel Bilgi/Durum
"Pegasus 192 den alım fırsatı veriyor. FK 6.28 PD/DD 0,85 hedef fiyat 385 YTD",Hedef Fiyat Sorgulama
Vergi ve Harćlar da yeniden değerleme oranı kullanilmadi. %19 alti bir zam yapildi. Ocak enflasyonu için iyi oldu.,Risk ve Haber Analizi
bist senin kadar O Ç görmemiştir yapıkredi sen level atlamıssın 8ml alım satım yap 420k mal sat sorsanız ky işlemleri derler,Risk ve Haber Analizi
Her hisseye dadanan bir yapıkredi var ve hisseyi mahvediyor bofanın adeta yardakcılığını yapıyor,Risk ve Haber Analizi
207 tl hedef vermişler ama düşüyor. Garip ytd,Hedef Fiyat Sorgulama
Cuma ka pa nışa bakarsan gelecek hafta Xbank yerle bir olur dersin. Xbank dışında herkes yeri öptü. Teknik tek başına bir anlam ifade etmez. Şu 2 günü atlatalım da gerisi gelecek inaniyorum.,Alım-Satım Niyeti
"İlginç bir gündü, borsada hisse senetleri haşat olurken bunu alıp tuttular.",Genel Bilgi/Durum
Bofa olmazsa borsada olmaz bu öğrendik,Genel Bilgi/Durum
Borsa iyice saçmaladı. Yok enflasyon falan filan. Altın bile yılda en az 3 kat gümüş %200 hala yerinde sayıyor. Al sat dan başka bir şey değil. Tahtacı rahat bırakmazsa. Olmaz böyle yatırımcı kalmayacak... ytd,Risk ve Haber Analizi
22 Ocak 2026 da MB toplantısı var. Sonra ki toplantı ise 12 Martta olacak. Bu durumda Aralık 0.50 civari enflasyon sonrasi 200 indirim gelecektir. Zaman daraliyor.,Risk ve Haber Analizi
Noel günü yabancıların alım satim yapmadığı günde maalesef yerli aracı kurumlar hiçbir şey yapmadı. Hacim çok çok düşüktü. Açıkçası bofayi ve diğer yabancı aracı kurumları arayacağımı hiç düşünmemiştimm. Ve yine iisin ilginç tarafı son günlerdeki düşüşte eğerbofanin satımı yok. Ve bofanin elinde virman haric 1 milyar TL civarı mal var. Bakalım neye karar verecek agamiz. İsterse bir günde tavan da yaptırır isterse de taban da yaptırır. Xbank 16 bine değmeden tepki aldıi Buradan aşağı kırarmı ihtima vermiyorum. En azından 5 Ocak enflasyon verisine kadar. Ben son düşüşte son nakite kadar 138 den ekleme de yaptım. Artık bekleyip göreceğiz. Hakkımız da hayırlısı olsun arkadaşlar,Risk ve Haber Analizi
Endeksin nereye gideceğine bankalar karar verecek. Şuan görüntü aşağı gideceği yönünde ama düşecek fazla bir zamanı bence yok.,Genel Bilgi/Durum
Valla öyle ince bir endex mühendisliği yapıyorlar ki özelliklede bofa endex yukarı inerken de çıkarkende ağırlığı olan diğer kağıtları supurebilirler. Tabi viop tarafına da bakmak gerek short ağırlığı devam ediyor hâlâ,Alım-Satım Niyeti
0.50 enflasyon gelmesine 4 seans kaldı. Bakalım nereye kadar basacaksınız? Tamam dirençten döndü ama önümüzde fazla bir zaman yok. Önce 0.50 enflasyon sonra 150-200 puanlik faiz indirimi var.,Risk ve Haber Analizi
Bağzı arkadaşlar dalga geçiyorlar hisse şuan dalga geçilecek durumda simit alıp satsak para kazanırdık arkadaşlar rezil etti bizi aselsanı satıpta garanti alan aklıma yanayım hakettim ben bunu,Genel Bilgi/Durum
Bankalar yükselmez ise kimseye rahat yok. Xbank dirençten döndükçe 3-5 spek disinda para kazanan olmayacak.,Hedef Fiyat Sorgulama
Bugüne kadar okadar yatırım yaptım ama senin kadar bir hisseden yatırım aracından tiksinmedim beş para etmezsin böyle bir saçmalık görmedim,Genel Bilgi/Durum
"hafta sonu ,büyük market zincirlerinin kapanmasıyla ilgili çalışma başlatıldığı halde ,bim hissesi bile bu kadar düşmedi...bu nedir ya",Genel Bilgi/Durum
Bim parayı Koymaya yer bulamıyor banka kuruyor. Pazar günü kapansada bime etki etmez zaten müthiş kazanıyorlar,Genel Bilgi/Durum
"Her hafta bir bankayı sağlam içeri alıyorlar geçen ki akbanktı,bu haftadaki garanti oldu galiba bugün muhtemelen 136 lira getirmek.ytd.",Hedef Fiyat Sorgulama
Arkadaşlar hep aynı bu değişen birşey yok hergün aynı moral bozukluğu böyle rezil kepaze bir hisse görmedim iyice saçmalamaya başladı artık yazlıklar olsun böyle hisseyede böyle yatırımada güven yok güven,Genel Bilgi/Durum
"bloomberg ekonomi kanalında,enflasyon beklentisinin gerilediğini bas bas anlatıyorlar şu an..bankaların haline bak",Risk ve Haber Analizi
Türk borsasında alımda satımda vergi bakım ücreti alıyor banka ve aracı kurumlar birde hisseler artmıyor Amerika'da 5 günde yüzde 18 1 ayda 40 yapan hisseler var ama türk borsasında dolar ve enflasyonla para hint rupisi olmak mı sizce yoksa devam mı,Risk ve Haber Analizi
Bir hisse her gün bir ileri iki geri yapar mı yaa,Genel Bilgi/Durum
Bu seans için kötünün iyisi denebilir. Diğer bankalar kadar düşüşe katılmadı ve hisseye para girişi var. Fiyatin yerinde saydığı veya az düştüğü günlerde ki para girişi değerlidir. Xbankı konuşmaya gerek yok acayip kötü durumda kaldı. Zaten 2 gündür sinyallerini vermişti. Nereye kadar düşecek bakacağız. Bugün bofa yokken ki hareket önemli olacak.,Piyasa Trend/Tahmin
"1 yıldır aynı yerde say, işinize gelmeyip yok saydığınız yüksek enflasyon size pamuk olsun... Ytd",Risk ve Haber Analizi
Yarın BoFa Robotu çalışmaz sığ ve hacimsiz olur,Genel Bilgi/Durum
Gerçekten adamlar koca kocs BIST30 hisseleti ile dalga geçiyorlar. Yazık borsaya yatırım yapanlara,Genel Bilgi/Durum
16400 e değmeden xbank yükseliş gelmez. 144 ü 3 kez denedi olmadı. Tüm banka hisseleri tavanına yakın. Biraz geri çekilmeleri lazım. Ytd,Hedef Fiyat Sorgulama
enflasyon muhasebesinin etkisi bankalara iyi olmayabilir.,Risk ve Haber Analizi
Alım satım tarafında kimler var,Alım-Satım Niyeti
oyak yatırım 156 TL hedef fiat vermiş,Hedef Fiyat Sorgulama
garanti bankasının şu an en az dip 160 olması lazım. baskılama var. amaç alttan toplamak.,Hedef Fiyat Sorgulama
Xbank rezil bir ka pa nış yaptı. Umarım yarın tepki gelir. Yoksa 5 Ocak haftasına kadar takip etmeyeceğim. Edersem sinirlenir satarım.,Genel Bilgi/Durum
Bankaların işi bitti Bundan sonra faiz 20 düşse bir çacık olmaz,Genel Bilgi/Durum
Yazıklar olsun böyle bir saçmalık görmedim tiksindim artık iyice ama hata bende ASELSAN satıpta garantiye geçersen olacağı bu hakettim ben bunu artık söyleyecek bir söz bulamıyorum arkadaşlar ilk fırsatta çıkacağım.,Genel Bilgi/Durum
endeks -0.17..bizim endeksle hareket eden avare -1.20.....ya sabır,Genel Bilgi/Durum
Altına baktıkça nasıl hissediyorsunuz ?,Genel Bilgi/Durum
Enflasyon düşüyor yine aynı faiz düşüyor yine aynı bu ay enflasyon faiz düşse yine aynı değişen hiçbir şey yok arkadaşlar olan hep küçük yatımcıya oluyor arkadaşlar birgün yüz güldürmedi güldürmezde en kısa zamanda vedalaşacağız.,Risk ve Haber Analizi
viopta şhortladım ya herru ya merru şu anlık iyi kar yazdı akbankıda şhortladım bu saatten sonra düşerler kanısındayım artık bu tahtacılarla anca böyl şhortta düdüklerim,Genel Bilgi/Durum
"daha öncede yazmıştım,beni hiç yanıltmıyor bu hisse,biraz burnunu kaldırsa,satış yiyor..ciddi bir ivmeyle ardı ardına yükselmedi bi türlü..",Piyasa Trend/Tahmin
Ne zaman bu hisseye girsem pişmanlık yine yanıltmadı beni,Genel Bilgi/Durum
Teb Bankalara sinirli getiri seklinde rapor yayinladi. Ulaştirmaya yüksek getiri diyorlar. Ama portföy den THY çıkartıp yerine GARAN ve AKBANK ekliyorlar :) demem o ki bu raporları okuyun ama fazla ciddiye almayin.,Genel Bilgi/Durum
bofa oynuyor sürekli 1 yükseliyor 2 düşüyor uzun kalmak zarara yol açıyor,Genel Bilgi/Durum
Hayırlısı bakalım nasipte ne var. Ekleme yapayım mı yapmayayım diye kararsızim. Sadece bir parça bankacılık almıştım,Alım-Satım Niyeti
Ben sana cevap yazmistim ama silinmiş dostum. Elinde hiç banka yoksa ka pa niş 16.810 uzerinde olursa bence biraz almalisin. Varsa ekleme için yarini bekle.,Genel Bilgi/Durum
viop güne kırmızıyla başladı..anlık %-0.19. kar satışları var demek ki,Genel Bilgi/Durum
Ayın bitmesine 7 gün kaldı. Kırmız et dışında sorun yaratan bir ürün yok. 0.50 Aralık enflasyonu bağıra çağıra geliyor.,Risk ve Haber Analizi
"Bu arada 8-9₺ arası millet bankadan kaçarken aldık haaa 60 dan verdiğimiz malı 20 ayda 7,5 kat Allah bereket versin...!!! ;))",Genel Bilgi/Durum
Yemin ederim bugün aklima geldin. 153'e yaklaştık ha siyah kuğu ortaya çıkar dedim. Ayrica geçmişe bakinca yakin zamanda 4 tane Salı gününde bankalar sert düştü. Bugün artik takip bile etmem hazir Bofa da satacak mal var.,Hedef Fiyat Sorgulama
Xbank 16.907 ka pattı. Bofa bugün aldıklarını yarin vermezse Bankalar yeni bir sayfa açar.,Genel Bilgi/Durum
Bence fena değildi. Bir ara gün içinde xbank 17 bine değdi ama hemen düştü. Dediğin gibi bankof ibişlik yapmazsa isctr hsric Yapı Kredi ve Akbanka göre hala yüzde 6 gibi zirvesinden uzak,Risk ve Haber Analizi
Ama şahsi fiktim bankacılık endexinde düşüş olursa bize özel olmayacak artık.ya hepsine birden yükseliş ya da hep birlikte düşüş olur artık. Artık onların endex mühendisligine kalmış,Piyasa Trend/Tahmin
"144 tl den kapandı , Bofa ; 3,30 milyon lot ile en çok alan, Deniz 1,84 milyon lot ile en çok satandı . Hayırlı olsun .",Hedef Fiyat Sorgulama
Sadece bofanin maliyet düşürmesini bekliyoruz,Genel Bilgi/Durum
Alım satım yapan aracı kurumları gören arkadaşlar vardı. Ses verin ltf,Alım-Satım Niyeti
Bofa ve Ak aldi.. Deniz ve İş satti. Bofa tek başina 3.3 m lot aldı.,Genel Bilgi/Durum
Sadettin saran olayı var okan burukta işin içinde diyorlar eskort davası bile hisseyi etkiliyor ytd 😃,Genel Bilgi/Durum
Xbank genel olarak yüksek garantiye özel bir durum yok ama olsun bu da iyidir,Genel Bilgi/Durum
Xbank 16800 üzeri seyrediyor bakalim ne olacak. Bende çok merak ettim,Hedef Fiyat Sorgulama
alım satım başabaş an itibarıyla,Alım-Satım Niyeti
"bu forumda bi beyefendi &quot;bazı arkadaşlar çok karamsar yorumlar yapıyor, bu hisse 114 lerden 142 ye geldi &quot;diye yazmış.. iyide 114 lerede tepeden düşmüştü..yükselsede düşüyor zaten,sorun bu...hele hele şimdilerde yükselmesine izin bile verilmiyor..azıcık çıksa kırmızı kapatıyor günü..gerçekten çokıldım ve tiskindim bu hisseden..",Hedef Fiyat Sorgulama
"yükselmesine izin verilmiyor bi türlü..biraz gitmeye başladın hemen düşüşe geçiyor,ben al satçı da değilim ama beklemek bu hisseye yaramıyor..bi türlü yükseliş trendine giremedi",Piyasa Trend/Tahmin
viop güne pozitif başladı..cuma günü en çok bu hisse düştü inşallah bu hafta da en çok bu hisse artar,Genel Bilgi/Durum
Biraz düşecek ki bizde geri alım yapalım arkadaşlar hep bize hep bize olmaz 😅,Alım-Satım Niyeti
Mansur olayı demi.. sıkıntı olmaz gibi gözüküyor ama yine de göreceğiz bakalım,Alım-Satım Niyeti
Katılmıyorum sana daha kötü pozitif ayrışan hafta sonları gördük aynı haber döndü ama siyasi herhangi bir kötü gelişme yoksa bu iyi olduğu anlamına gelir bu ayki enflasyon veririsi 0.50 nin altında gelecek borsa yıl sonu 12 bin üstü kapanış bekleniyor 12.340 ları zorlayacak gibi,Risk ve Haber Analizi
önümüzdeki hafta bankalarda kâr realizasyonu yapacaklarını tuprasta kâr realizasyonuna devam edeceklerini dusunuyorum. karanlik odada düşük hacimli hisseleri az.bir parayla artı 2-5 oranında arti kapanmasına meden olan sinsi oyunu farkedin lütfen..,Genel Bilgi/Durum
Karanlık oda da olanlar fon düzenlemesiydi. Bazi hisselerin ağirliklari artti bazilarinin düştü. 19 Aralık karanlık oda da olacağini söylemişlerdi.,Genel Bilgi/Durum
Bu arada bankacilik konusunda 16.800'ü gecmedikçe 15.250'ye kadar inme ihtimali güçleniyor. Bu durum %8-10 düşüş demek.,Piyasa Trend/Tahmin
Ay sonu kapanış tahminlerini alalım.?,Alım-Satım Niyeti
garantiyi pazarladılar akbank ve yapi krediyi aldılar. biz de sazan gibi garantiye.atladık.,Risk ve Haber Analizi
Xbank ka pa nış 17.741 ya yukarı ya aşağı kopartması an meselesi bakalim. Aralık enflasyon beklentisi 0.50 civarina geldi. Yukari kopartması icin elimizde bir sebep var bakalim. Biraz daha sabir.m,Risk ve Haber Analizi
"BBVA, 3,96 milyar euro (4,6 milyar dolar) büyüklüğündeki hisse geri alım programı için Avrupa Merkez Bankası’ndan onay aldı. Programın ilk aşaması 22 Aralık’ta başlayacak.",Risk ve Haber Analizi
hisse geri alım Türkiyede değil avrupa iştiraki ile ilgili..insanları yanıltmayalım.....,Alım-Satım Niyeti
"Türkiye iştiraki olsa da yaramıycak gibi..geri alım aldığı kadar Bofa satıcaktır..144 üstü çıkamadı gitti..ne endex dinler oldu ne grafik,ne faiz indirimi ,ne teknik analiz,biraz çıkmaya çalışsa ertesi gün Bofa dan sert satış görüyor..nasıl bir hisse haline geldi anlamadım gitti..",Risk ve Haber Analizi
Fireks habere gir oku saat 10.08de varr geri alim haberii... sen borsayiburak benceeeee ky nin alip satmayislaaa bir kademe bile oybamaz yerindennnn kos kocaaa bankaaa yönlendiriyooommm heeee heeeee vay saf vayyyyyy,Genel Bilgi/Durum
Okudugumu gayet dogru anliyommm.. bbva bizim turkiyedeki banka sahibi geri alim yapinca bizide etkiler yurt dışı düşünce etkiliyodaa geri alım yapip yüksrlinde NİYE etkikemesinnn kiiiii....,Alım-Satım Niyeti
Yatırımcı dahi bulamayacak nadir hisselerden olucak bu garan günü geldiğinde.Şahsen maliyete gelince hepimiz kaçacağız.Faizle kıyaslayın bakın ülkenin en büyük bankasını kim kazanmış kim kaybetmiş.,Genel Bilgi/Durum
165 hedef vermişlerdi nerde o eski hedefler.,Hedef Fiyat Sorgulama
Spek alın garan almayın değerine falanda bakmayın bakalım alacak yatırımcı bulabilecek mi daha ağustostan beri yaptığı dolandırıcılıkla spek alırım bunu yine almam daha tövbe,Alım-Satım Niyeti
Gmz Dmr bofa varken işimiz çok zor,Genel Bilgi/Durum
Xbank 16.800 üzerine atarsa üzerinde kaldiği her saat pozisyon arttiracağim. Üzerinde 2 ka pa niş yaparsa tamamen içeri gireceğim.,Genel Bilgi/Durum
"Tera, Yapi kredi aliyor. Bofa, Global satiyor.. Para çikişi var. Yabanci 1 Ocak sonrasi gelir geldiklerinden %5-8 yukaridan alirlar inşallah :)",Risk ve Haber Analizi
GERİ ALIM YAPACAK GARANTI 22 ARALIKDA BASLIYOOOO....557MILYONNLOTTT,Genel Bilgi/Durum
557316433 adet lott ilk etapdaa alacak ve aldigi lotlari iptal edip sernayesini azaltacak hisse başı KARILILIĞI artiracak....... uzundaa cok kar ettirip benceeeeeeer....,Hedef Fiyat Sorgulama
Japonya da faiz artışı olacak piyasa yıkılacak deyip durdular. Faiz artışı oldu faizler 30 senenin en yükseğinde borsaları +1 kapadı. Olay faiz artışı değil olay belirsizlik ve sürpriz karar olmamasıdır. Faizin artacağını sağır sultan biliyordu herkes pozisyonunu ayarladı. Ve en önemlisi faiz artışı lazimdi ve artışın yapilmasi piyasaya güven verdi. Sürpriz bir artış yaptiklarinda ayni tepki olmamişti. Bizim insanimiz da Japonya da faiz artmıştı borsalar yikilmişti diye ayni durumun olmasini bekliyor. Ekonomi de ezber olmaz.,Genel Bilgi/Durum
Eskiden bistte yabancı oranı çok yüksetti. Onlar noel tatiline gidince yilin son 2 haftasi in cin top oynardi. Yabanci orani şuan tarihin en düşük seviyesinde hatta yabanci bildiklerimizin bazilari da Türk.. Suriye tarafindan haber gelmezse son 2 hafta hareketli olacak. 5 Ocak'ta 0.50 alti bir enflasyon gelecek. Bütçe görüşmelerinden sonra enflasyon muhasebesi uygulanmayacak kararı da gelirse piyasa hizlanir. Bugünü bilmem ama gelecek haftadan itibaren yön yukari derim. Suriye de bizim bir hareket alanimiz kalmadi. A k p dış politikasi bizim elimizi kolumuzu bağladi. Orada bir operasyon beklemiyorum ama bir kaç noktaya psikolojik baski için müdahale olabilir. O da borsayi biraz etkileyebilir. Ama onun riskini almak lazim yukari gitme payimiz daha yüksek.,Risk ve Haber Analizi
Zirvesi 154.50 bu hissenin. Daha çok yolumuz var yani…YTD…,Hedef Fiyat Sorgulama
Böyle güvensiz bir hisse görmedim 3 ay bekledik sabah çıktık hisse yükseldi güven yok sabah akşam oyun oynuyorlar yok şöyle oldu yok böyle oldu hep hikaye arkadaşlar yine söylüyorum birileri oynuyor olan her zaman küçük yatımcıya oluyor yazıklar olsun senin gibi hisseye yazıklar olsun tiksindim artık bıktık hergün aynı hikaye,Genel Bilgi/Durum
Kesin böyle olur diyemem ama asgari ücret belli olduğunda bankaların bir sıçrama yapacağını düşünüyorum o yüzden beklemedeyim,Risk ve Haber Analizi
Abd enflasyon beklentinin altinda geldi.,Risk ve Haber Analizi
"Garan para girişinde açik ara lider. İsctr, Halk, Akbank, Ykbnk hepsinde para çikişi var.",Genel Bilgi/Durum
Teb'in bankacilik raporu yüzünden diğer özel bankalardan biraz olumlu ayrıştı.,Genel Bilgi/Durum
"Bofa, Teb aliyor. Yatirim finansman, Garanti yatirim satiyor.",Genel Bilgi/Durum
Az da olsa kar sattım bye bue garanti,Alım-Satım Niyeti
İlk 17 gün Aralık enflasyonu açısından çok iyi geçti. Böyle devam ederse enflasyon 0.70 alti bile gelebilir.,Risk ve Haber Analizi
Şu hisseyi aldığımdan beri garanti bir defa olsun sağlam bir alım yapmadı. Senin gibi tahtacının,Alım-Satım Niyeti
Bankalar bugün kırmızı. Umalım da biz yine en çok düşen olmayalım.,Alım-Satım Niyeti
Bir gün alıyor öbür gün satıyor. Umalım da bu defa Akbankta yaptığı gibi bir iki hafta alım da kalsın,Alım-Satım Niyeti
Bu hisse 142 görmez gelirse bidaha dakika durmam,Hedef Fiyat Sorgulama
Sabırla bekleyeceğiz. Bakalım haftayı nasıl kapatacak,Alım-Satım Niyeti
Bofa satistayken bir anda alış tarafına geçiyor. Gerçekten sinir bozucu,Genel Bilgi/Durum
150₺ olması gereken hisse 140 zor görüyor,Hedef Fiyat Sorgulama
Garanti yatırım istemiyor hisse yükselsin,Genel Bilgi/Durum
Alan bofa satan bilin bakalım kim OE DI GARANTİ YATIRIM,Alım-Satım Niyeti
BOFA 92k alış tarafına geçti :),Genel Bilgi/Durum
Alım satım gören arkadaşlar ara paylaşim yapabilir mi tşk,Alım-Satım Niyeti
887.000 alıcı 938.000 satıcı BOFA 533.000 SATIŞ DEVAM EDİYOR,Genel Bilgi/Durum
DENİZ 350k---AK 208k YK 114k ALIŞTA BOFA 372k--- Global 140k --- Vakıf 92k SATIŞTA,Hedef Fiyat Sorgulama
Uzayada gitse burdan almam 120 aldım 100 oldu 3 ay çıkmadı bıktırdı daha töbe buluşmam burlar bana çok pahalı sizi bilmem 105 altı para bağlarım yoksa faiz fon parite kazanırım bu çok yukarda,Alım-Satım Niyeti
105 alti masallah :) sen faizden devam et.,Genel Bilgi/Durum
benimde bütün hisseler sıfır gözüküyor teknik bir sorun mu var acaba,Genel Bilgi/Durum
blokaj olmayan hisselerde takas işlemi yapıyorlar borsa soygun yeri olmuş hesap soran yok nasıl olsa kanun kural yok biste SPK etkisiz kurum,Genel Bilgi/Durum
Arkadaşlar sizde de garanti pörföy sıfır mı gözüküyor sıfırlanmıs gpzuluyor ben de,Genel Bilgi/Durum
Gerçekten çok ilginç burada bir oyun dönüyor artık kesin gibi. Özellikle de Akbank hariç diğer bankalarda. Şimdi günlük verilere baktım bank of dün 141 TL den aldığıni bugün 139 TL den geri vermiş.tabi eğer kendi malı ise bu da ancak iki gün sonra belli olur. Ama gerçekten insanın soğutturlar bunlar borsadann,Hedef Fiyat Sorgulama
Yani genel olarak endexse bakmak gerek eğer yarın endexs 2 saatlikte 11250nin altında kalırsa. Sıkıntı. Tabi bunu hisse bazında söylemiyorum. Ama borsa geneline yansır bu.,Genel Bilgi/Durum
"15 gündür sanki en çok fiyatı yükselen banka hissesiymiş gibi bugün en ćok düşen banka hissesi oldu,tam bir siksok hissesi,ayağa düştü kansız",Genel Bilgi/Durum
Yeni giriş için alım yeri 99 TL,Alım-Satım Niyeti
Garantiden bi cacık olmaz alırsam bidaha gıtum,Genel Bilgi/Durum
çok yazık. garanti bitti artık. herkez çıkıyor.,Genel Bilgi/Durum
İki yıldı param hisse fonlarında sadece %10 kazanmış.,Genel Bilgi/Durum
Akıllı olun Garantiye verilen hedef fiyatlar bir yıllık vadeli mevduattan düşük riskide yok,Hedef Fiyat Sorgulama
GARANTI SATIM VARANTI ALIM ZAMANI GELMİS 135 TL KADAR ONU ACIK GAIVW 2.AY VADE,Hedef Fiyat Sorgulama
Kendi hissesini almayan garanti yatıırm o e ları,Genel Bilgi/Durum
Koskoca garantinin haline bak eskiden kraldı,Genel Bilgi/Durum
Deniz 624k--- AK 435k--- İŞ 423k ALIŞTA BOFA 1.8m--- ziraat 384k--- ünlü 229k SATIŞTA,Genel Bilgi/Durum
Gerçekten ilginç dün aldığını bugün satıyor bofaaa,Genel Bilgi/Durum
Alım satım paylaşım yapın ltf,Alım-Satım Niyeti
Hakikatten aklım almıyor. Garantinin buralarda olacağı. Sadece bofa değil öbür aracı kurumlar da ve yatırım fonları da yatırım yapmıyor. Stop noktam belli ama cuma günü seans sonuna kadar 147 veya 148 leri görmezse garantiyle vedalaşma zamanı,Hedef Fiyat Sorgulama
Şu aralar bir kaç kağıtta kâr satışı yaptım koza da emlâk konutta çıktım. Şimdi incelediğim iki kağıt var tavsiyen nedir aratıp ve ecilac. Girmeyi düşünüyorum kademeli alımla. Ama birinin tekniği baya bozulmus. Öbürünün de bozulmak üzere))),Alım-Satım Niyeti
ben bu hissenin birdenbire en az 3 tane tavan yapacağını düşünüyorum yatırım tavsiyesi değildir,Genel Bilgi/Durum
Akbank eski zirvesini yakaladı. Garantinin zirvesine daha %7-8 marj var O gelmeden düzeltme olur gibi 144-148 lerde kar alıp beklemek en mantıklısı gibi duruyo.,Hedef Fiyat Sorgulama
battı herhalde. bu bankalar kar etmiyor mu ? ediyorsa hissesi niye zararda. yan kağıtta paramızı çarparlar deyip bist 30 a giriyorsun burayı da çakallar sarmış.,Genel Bilgi/Durum
"Ben bu kâğıttan şunu anladım Bofa ile inatlaşmayacaksın,Bofa 2 haftadır sürekli satıyordu bunu",Genel Bilgi/Durum
Herzamanki gibi en boktan hisse,Genel Bilgi/Durum
Hisseye para girişi olmuş bank of mu almış acaba,Genel Bilgi/Durum
"Hergün bir hisseyi tavan yaptırarak endeks mühendisliği yapılıyor. #sise bugün #astor,bu yarın #eregl olur,#sasa olur,#tuprs olur.Endeks 15 bin, bazı #bist30 hisseleri %15-20 yukarıda olur ama sen doğru hissede değilsen yerinde sayarsin,ne yaparsan tersine el değiştiriyorlar.",Genel Bilgi/Durum
143 gecınce bakalım kım tutabılecek seni,Hedef Fiyat Sorgulama
