text,label
"24.38 de çıkar az dinlenirim.giderse gitsin.ben çagatayı takib edecem bundan sonra;).sen 32.5 da al dedin gtüme yılanı gaçırttın .sinsi ereglici:)ytd(şaka paradoxcum iyiki varsın takılıyoz,kazansın insanlar burdaki yeter artık;))",Hedef Fiyat Sorgulama
Sıradışı geldiğinde her zaman hisse zirve görür. Hedef 39,Hedef Fiyat Sorgulama
Senin yorumun altına mı yazmışım Bir bak bakayım 37 60 Kim yazmış bir bak bakayım sen git bak işine toplamaya devam et,Hedef Fiyat Sorgulama
eregli yükselişi için önce şişenin % 23'lük makas farkını kapaması lazım eregli ile..o makası daha da açamazlar..% 25 üstündeki bir makas fonun işleyişine aykırıdır..eregl sat şişe al her türlü kazanırsın..kaybetme riskin sonsuzda 1..,Hedef Fiyat Sorgulama
"hızlı para mal toplanırken değil toplandıktan sonra yapıılır..ucuza alınan mal bıktırana kadar ucuz kalır..ki daha eregli'de bırakın mal toplamayı satılan mal dahi yerine konmuyor..hele 42 cente ir insin satılan mallar yerine konsun ondan sonra bakılacak duruma..dışarıda çin içeride yüksek faiz varken eregli'yi toplayacak adam yatırım y'sinden anlamıyordur..anlamadığının teyidini de 2,5 yıldır rakamlar söylemektedir..",Hedef Fiyat Sorgulama
"Bir hissenin 2,5 yıl yatay gitmesi, onun kötü bir şirket olduğunu değil, biriktirme (accumulation) evresinde olduğunu gösterir. Borsa sabırsızların parasının, sabırlılara aktarıldığı bir mekanizmadır. 2,5 yıldır rakamlar &quot;alma&quot; demiyor; aksine &quot;tarihsel olarak en ucuz çarpanlara yaklaşıyorsun, sabrını test ediyorum&quot; diyor.:)))",Genel Bilgi/Durum
Xde bir yazı gördüm. Muhtemelen buradaki sıradan insanlar bizim gibiler. Bir finans uzmanı yazmış faiz üstü kazanc zordur . Birisi yazmışki işte gecen sene bu aylarda 500 bin kredi çektim geri ödemesi 780 bin felanda gittim altın aldım. Daha iyi kazanc geldi vs diye .Yüzde 55 gibi demiş .Tabi bu 500 bin eline net gecen 480 falandır. Neyse mesela o değil aslında Bu adam öyle inat ediyor ki faizden daha iyi kazandığına cahal cesareti sarmış adamı. Bunun olamayacagını anlatamayacağım ve neden haksız daha iyi kazanc olmayacagını anlatamayacağım belki araştırır bulabilirsiniz .Şimdi gel gelelim faiz muhabbetine. YAHU BENDE BİLİYORUM FAIZ KADAR KAZANC GETİRMEYECEGINE. OLUM FAIZ HARAM LAN HARAM. BEN bilmiyor muydum sanıyorsun Mehmet Şimşek gelirgelmez faize gelmeyi.Cogu insan bilmiyor mu sanıyorsunuz aphtal mı sanıyorsunuz insanları siz ?,Alım-Satım Niyeti
Çok biliyordun o zaman altını alsaydın,Genel Bilgi/Durum
Almadığımı ne biliyorsun ? Altın satılacak birşey değil hep alınacak birşey yaşın ilerdikçe öğreneceksin bunu.,Genel Bilgi/Durum
olmayacak duaya amin inancı yok eder..2 yıl sonra başlayacak yükseliş döneminden önce eğer 20-25 milyon lottan az mal toplayacaksanız boş yere biriktirme ile uğraşmayın..zaten her seviyede istediğiniz kadar mal olacak bu yıl da..2026 için % 40 kazandıracak olsa eregli hiçbir fon yöneticisi faizden çıkıp da eregli almaya tenezzül etmez..yani mal toplamaz..mal toplamaları için % 40 üstü getiri görmeleri lazım..fon yöneticisinin toplamadığı malı taşımak en basit tabiriyle eşşşekliktir..,Hedef Fiyat Sorgulama
"borsa yatay kalsa hissenin ederi bugünkü dolar değerinden 18.06 tli fon sepeti değerinden 19.18 tl'dir..eregl sat ne alırsan al kar yazarsın demiştim 2025'de..dolar bile kar yazdı..euro, faiz ve altın daha da fazla kazandırdı..hatta eregl sat şişe al bile %2 kazandırmış..2026'ta da bu değişmeyecek..değişecek olan getiri sıırası olacak.. yine eregl sat ne alırsan al stratejisine devam..faiz ve dolar en garanti yatırım..30-32 bandına kada faiz açık ara en güvenli yatırım aracı olacak..boşune beklentiye girmeyin bu tahtada zamanı gelince yazacağım..satılan malların yerine konması bile minumum 3 ay sürecek..duraklama bitti çöküş başlıyor..çöküş bitip duraklama başlayacak..yükseliş ondan da sonra..2026 25'i aratacak..",Hedef Fiyat Sorgulama
"Arkadaşlar 4 ay önce Akbank hissem vardı, hisseye bugün Ereğli ye olduğu gibi para girişi vardı ama hisse bir süre 50 / 55 bandlarında seyretti. Şimdi Ereğli de aynı durum olur mu diye düşünmüyor değilim.",Genel Bilgi/Durum
Ulan paradoxx bütün gece uyumayıp övdüğüne göre dobla dediğine göre kesin bugün eregliye çakacaklar hissiyatı oluştu bende .umarım yanılırım:)bu tahtacı ile paradoxx arasında bir baglantı var ama dur bakalım .ahhhh ahhhhh 32.5 da paradoxx aldım dediğinden shortlamayan beynimi zi keyim;)y.t.d.,Hedef Fiyat Sorgulama
Eyvallah kardeşim emeğine sağlık. yazdıklarının hepsi gerçekler. hatta bu gerçeklere göre bu fiyatlar gerçek yatırımcı için altın tepside sunulmuş fırsatlar bütünü.,Genel Bilgi/Durum
"Bu tesis, Ereğli'nin sadece bir çelik üreticisi değil, aynı zamanda maden bacağıyla entegre bir sanayi devi olma yolundaki en büyük adımıdır: ​Yatırım Tutarı ve Takvim: Bingöl-Avnik sahasında yaklaşık 550 milyon dolar yatırımla kurulan tesisin 2028 yılında devreye alınması beklenmektedir. ​Kârlılık Katkısı: Tesisin tam kapasiteye ulaştığında faaliyet kârına (brüt kâr) yıllık yaklaşık 200-300 milyon dolar ek katkı sağlaması öngörülmektedir. ​Stratejik Avantaj: Pelet üretiminde öz yeterlilik oranının %25-30 bandından %80-85'e çıkması hedeflenmektedir. Bu da şirketin ithal ham madde bağımlılığını ve döviz riskini yapısal olarak azaltacaktır.",Risk ve Haber Analizi
"Avrupa'nın &quot;Sınırda Karbon Düzenlemesi&quot;ne (SKDM) uyum sağlamak için başlatılan bu süreç, şirketin küresel rekabet gücünü koruyacaktır: ​Yatırım Planı: Erdemir ve İsdemir, 2030 yılına kadar karbon emisyonlarını %25 azaltmak amacıyla toplam 3,2 milyar dolarlık bir yatırım bütçesi ayırmıştır. Sadece 2025 yılı için planlanan yeşil dönüşüm yatırım tutarı 825 milyon dolardır. ​Net Sıfır Hedefi: Şirket, 2030'da %25, 2040'ta %40 karbon azaltımı ve 2050 yılında &quot;Net Sıfır&quot; emisyona ulaşmayı taahhüt etmiştir. ​Enerji Yatırımları: Bu dönüşüm kapsamında toplam 1000 MW kapasiteli Güneş Enerji Santrali (GES) kurulumu da planlar dahilindedir.",Risk ve Haber Analizi
"Değer yatırımcısıysan : Ekran Kapatma / Periyodik Kontrol: Eğer yüklü miktarınız duruyorsa ve satmayacaksanız, günlük fiyat hareketlerini izlemek sadece stresinizi artırır. Bakmanız gereken tek şey fiyat değil, &quot;Ton başına FAVÖK&quot; ve &quot;Yatırım tamamlama oranları&quot; olmalı.Maliyetlenmeyi Lot Sayısına Çevirin: Hisse fiyatı enflasyonun altında kaldıkça aslında &quot;lot&quot; toplamak kolaylaşır. Eğer imkanınız varsa, ufak miktarlarla lot sayınızı artırarak maliyetinizi zamana yayın.Alternatif Nakit Akışı: Portföyünüzün geri kalan kısmında (eğer varsa) daha hareketli veya nakit temettü veren şirketlere odaklanarak Ereğli'nin yarattığı &quot;durgunluk&quot; hissini dengeleyebilirsiniz.",Risk ve Haber Analizi
"2-Kârlılıkta Toparlanma: 2025'in son çeyreği itibarıyla ton başına FAVÖK rakamlarında (yaklaşık 68-70 dolar/ton) dipten dönüş sinyalleri görülüyor. Analistler 2026 yılında sektördeki toparlanmayla bu rakamın 100 dolar üzerine çıkabileceğini öngörüyor.Temettü Baskısı: Şirket çok yüksek yatırım döneminde olduğu için nakit akışını yatırımlara yönlendiriyor. Bu da eski &quot;cömert&quot; temettü yıllarını kısa vadeli olarak baskılıyor. Ancak yatırımlar meyve vermeye başladığında (2026-2027 sonrası), temettü verimliliğinin çok daha güçlü bir şekilde geri dönmesi bekleniyor.",Risk ve Haber Analizi
"-Yeşil Çelik ve Karbon Vergisi: Erdemir, 2025-2026 döneminde yıllık yaklaşık 700-800 milyon dolar yatırım harcaması öngörüyor. Avrupa’nın uygulayacağı Sınırda Karbon Düzenlemesi (SKDM) başladığında, bu yatırımları tamamlamış bir Ereğli, rakiplerine karşı devasa bir maliyet avantajı ve pazar payı kazanacak.",Risk ve Haber Analizi
"-Peletleme Tesisi (Bingöl): 2027'de tam kapasite devreye girmesi beklenen bu tesis, şirketin ham madde bağımlılığını azaltacak. Kendi cevherini peletleyerek kullanması, ton başına kârlılığı (FAVÖK) ciddi oranda yukarı çekecektir.",Risk ve Haber Analizi
"-Altın Madeni Potansiyeli: Sivas'taki altın keşfiyle ilgili rezerv raporlarının netleşmesi, şirketin sanayi kimliğine bir de &quot;maden cevheri&quot; hikayesi ekleyebilir.",Risk ve Haber Analizi
"683,5 milyon para girişi var 461.9 milyon para çıkışı var Benim anlamadığım yeşil kapatmıyor kırmızı niye kapatıyor hisseye para girişi var yine kırmızı yakıyor",Genel Bilgi/Durum
Dayı öteki hisseler çıktı da Ereğli çıkmadı ki hep yerinde sayıyor,Genel Bilgi/Durum
"hisse subat 2020 de 3.70 iken Bile dolar bazinda 20.34 lira ediyor a. 5.5 sene geçmiş bu sürede hersey enflasyondan en az 15 kat olmus,dolar 6 kat olmuş hisse 23 liralarda a. böyle soygun varmi ya.",Hedef Fiyat Sorgulama
5 yılda 10 kat artmayan neredeyse hiçbir şey yok. Erd demir attı sanırım,Genel Bilgi/Durum
2023 17 Şubat fiyat 23 TL bir buçuk ay sonra tam 3 sene olacak Evet Türk şirketlerine yatırım yapalım biz bunları düşünelim Onlar bizi düşünmesin 3 senedir %5 kazandırmamış ya nereye düştük kardeş Ne olacak böyle çıkamıyoruz da paramız hiç oldu bir ümit de çıkacak diye bekliyoruz bir 3 sene daha mı bekleyeceğiz,Hedef Fiyat Sorgulama
Bir de merak ettim borsada nasıl para kazanılıyor hisse 3 senedir aynı fiyatta olduğu için bir şey kazanamadık çok merak ediyorum Sen nasıl kazanıyorsun Engin tecrübenden Biz de faydalanalım,Alım-Satım Niyeti
Bu hisse 5 sene önce nekadardı. En düşük yeri. ?,Genel Bilgi/Durum
"Türkiyede ham çelik üretimi kasım da %10 artmış çelik sektöründe toparlanma bekleniyor haberler gayet güzel geliyor da yüksek miktarda şohrt açanlar hissenin tepesine basıyorlar, inanılmaz bir baskı kuruyorlar hisse üzerinde",Genel Bilgi/Durum
"1 subat 2023 fe bundan daha yüksekmiş,en yuksek gördüğünde 32 küsürler ,bu hisse bitmişde okeye dönüyor a.",Hedef Fiyat Sorgulama
cuma demek ki düşüş olacakki 12209.5 yi bugün tamamlamadı viop 30.bi haber gelse solugu bist 30 11700 de bulabiliriz.iyi seneler y.t.d.,Hedef Fiyat Sorgulama
kapanışı bofa bakalım 12161 a bist 30 da değdirebilecek mi bakalım:),Hedef Fiyat Sorgulama
Ne çok seviyor herkesden önce düşmeyi ne düşme meraklısı çıktı bu hisse yaaa,Genel Bilgi/Durum
Bu ne lanet hisse ya sanki satmamızı bekliyor zararı yarıya indirsem yüzüne bakmıyacağım ancak zarar çoookkk,Genel Bilgi/Durum
seans sonu bist 30 12160 a gidebilir dikkat y.t.d.,Hedef Fiyat Sorgulama
"Sabahtan beri Bofa yı takip ediyorum, alıma geçtiği zaman yeşil yüzdesi artıyor, satışa geçtiği zaman düşüyor. Tüm borsamızda durum bu. Bize de acaba biraz kırıntı düşer mi diye bekliyoruz.",Alım-Satım Niyeti
"Ereğli gibi bir hisseyi kurumlar silklemiyorsa, borsa bitmiştir.",Genel Bilgi/Durum
TEKTU Hissesi 2026 de el değiştirecek. Kenarda boşta parası olan affetmesin. 12 ay 18 ay arasında yeni yönetimle birlikte en az 6x 8x zirveleri görecek. Şu anda dibin dibinin dibindeki bu hisseyi parasını katlamak isteyen kesinlikle kaçırmasın. Ama çok girmeyin kendiniz farkettirmeyin. Püf nokta burası.,Hedef Fiyat Sorgulama
Dayı diziye baktım da beğenmedim Şimdi aklıma bir soru takıldı bu hisseler çıktın mı hepsi birden çıkıyor düştü mü hepsi birden düşüyor bunu nasıl ayarlıyorlar dayı Kim yapıyor bu işleri benim cahil kafam Buna da kafaya taktı,Genel Bilgi/Durum
"Batık bitik vesbe bile bundan daha dik xuruyor hiç mi gururun yok laaa oyak hissen yerlerde sürünüyor, gerçi geçenlerde şişe alıp tavan yaptıran oyak bu ereğlii si paapas olmuşken birde",Genel Bilgi/Durum
Citiii herşey onun başının altından çıkıyor zaten borsanın yükselmesini istemiyor anladığım kadsrı ile benim,Genel Bilgi/Durum
Dayı bu şirketin patronu kim herkes hisse ucuz diyor Bir de altın madeninden bahsediyorlar Benim aklımda deli sorular var Ben cahilim ya merak ediyorum bu hisse Ucuzsa Bir de altın madeni varsa bunun patronu neden hissesini neden toplanıyor dedim ya ben cahilim,Risk ve Haber Analizi
sonercim aşagıda bist 30 12160 var salarsa oraya gider gibi dikkat soneeerrrrr:)ereglide salar o zaman.zaten salmada olimpiyat şampiyonu eregli;)y.t.d.,Hedef Fiyat Sorgulama
bist 30 5 dk lık yeşilmum 12320 üstü olursa bir tane yola devam yoksa salar gibi y.t.d.,Hedef Fiyat Sorgulama
"olayi benmi anlamiyorum arkadaslar, benim aldigim lotlardan dolayi koydugum para ereglinin cebine girmiyor demi ? yanlismi biliyorum ?!",Genel Bilgi/Durum
"balon hisseleri yükseltirken de aynı taktik var. a b ye atıyor b a ya satıyor , sata sata aslında hisse aynı hisse miktar aynı miktar , ama üst fiyat vere vere şişiriyorlar , kazanç kayıp yok. miktar aynı oluyor, sonra tepeden ky ye çakıyorlar bağırtana kadar",Genel Bilgi/Durum
"Bizim borsamız adama eşeğini kaybettirir sonra bulduğunda sevindirir. 1 yıldır hisse alıp satıyorum, hisseyi alıyorum ciddi bir zarar oluşuyor bekliyorum maliyetim geldiğinde sevinip satıyorum. Süreç hiç değişmiyor. Ereğli yi geçen hafta aldım bir haftada zarar tabi. Şimdi maliyetime gelsin diye bekliyorum.",Alım-Satım Niyeti
Arkadaşlar vallahi ben çok merak ediyorum geçen seneleri Boş verin bir senedir para yatıran yatırımcıya hiçbir şey vermiyor paran eksiliyor Sen bir senedir topladığın parayı nerelerde kullandım ben çok merak ediyorum ya mala Bağlasan üçe beşe katlıyor hiçbir iş yapmasa faize bağlasa gene kar vermesi lazım yatırımcasına Ne güzel Dümen ya bunun hesabını kimse Niye sormuyor milyarlarca para topluyor ama gene bir sene önceki fiyat bilen değil bu nasıl Dümen,Alım-Satım Niyeti
72 cent ile başladığı yılı 56 cent ile kapatıyor..nominalde en az değer kazanan dolar bile eregl karşısında % 22 prim yaptı.. bir bu kadar düşüşü de 2026'da yapıp sonra al gülüm ver gülüm ile satılan 280 milyon lot 18-20-18-20 arasında yerine konacak..şu an dolar bazlı 2025'in en dibinden tepki alımları ile mal dağıtımına devam ediliyor..,Hedef Fiyat Sorgulama
bist 30 12318 demiştim iki gün önce gerçekleşti.viop 30 şubat vade 12980 i var belki zorlayabilir bugün daha yol var gibi ytd,Hedef Fiyat Sorgulama
adamlar bugün bist 30 12400 e çekecek belki biz yine kazanmayacaz .adam diyoki bak borsa yükseliyo sende kabiliyet yok imajı vermeye çalışıyor ereglicilere :)ytd,Hedef Fiyat Sorgulama
"Bir kaç fon yöneticisi ve aracı kurum adamını dinledim, Ereğli çok ağır Kardemird den yana kulllanıyoruz seçimleri demir çelik alımları tarafında diyorlardı adamın biri ağız eğerek ereğli diyordu yokkk yasa der gibi vallahi gözümle gördüm",Alım-Satım Niyeti
Ereğlide 5 yıldır bekleyenler var kardeş hep aynı fiyat beş yıl önceki fiyatında hala beş yıl önce 330 bin TL olan daire şuan 6 milyon TL ereğli hep aynı fiyat ekmek 1 TL den 15 TL oldu 15 misli bu hala aynı fiyatda,Hedef Fiyat Sorgulama
Harcanıyorsun burada o kadar çok hisse var Sen hala ufak hesaplar yapıyorsun,Genel Bilgi/Durum
1 aydır altın bulmuyor hadi altın bul ve düs biraz daha,Genel Bilgi/Durum
Vay arkadaş uzun zaman sonra ilk kez bist 30 dan pozitif ayrıştı. Yarın kar satışları gelir :),Hedef Fiyat Sorgulama
Hisse bundan sonra long avımı şort avımı yakalayacak ama şu bir kesin long patladı zaten aylardır tepki yoktu bundan sonra yönü viop cular çizecek,Alım-Satım Niyeti
"24 bile olamıyor olaya bak endeks artı 0,30 ken eregli 23,96 idi endeks artı 1 oldu eregli 23,94 mecali yok tahtacının kıcağa gelmiş",Hedef Fiyat Sorgulama
Bu hurda da bir iki kurum var hisseyi istediği gibi baskılıyorlar dur hoppo ne yapıyorsun diyen yok çünkü sahipsiz hisse kardeş,Genel Bilgi/Durum
"5 yil once sanayideki dukkan yerine eregli aldim, o dukkan 300 bin tl idi, bugun 10 milyon istiyorlar. eregli yatacak yerin yok !! :)))",Hedef Fiyat Sorgulama
5 yil boyunca kirasi ile eregli alsam yine ayni sayida eregli lotum olurdu :)))),Genel Bilgi/Durum
"bugün hisseye acayip para girşi var , ky 10 milyon satmış",Genel Bilgi/Durum
"Ereğli yi 1 yıldır takip ediyorum, düzenli para girişi olan bir hisse, ama ne yazik ki hisse performansı Bist 30 içinde en kötülerinden. Son dönemde City nin takas arttırımını görünce geçen hafta hisseye girdim ama girer girmez % 3 zarar.",Hedef Fiyat Sorgulama
"bir kurum 24 e 10 milyon hisse koydu , ayıp yaaa",Hedef Fiyat Sorgulama
İnşallah talat ama konu eregliyse ben tavan düşünemem,Genel Bilgi/Durum
Hisseye para girişi var yerinden kıpırdamıyor,Genel Bilgi/Durum
hisse de aylardı tepki yok . gerçekten çok ilginç,Genel Bilgi/Durum
merrillyche broker eregl aynı fiyattayken Pegasus 79 TL idi aldık 1000 küsür TL ye ciktı oradan bolundü 100 lü rakamlara engin diyor ki iyi duştu 192 oldu deyiii:))),Genel Bilgi/Durum
serdar ın sürekli kıyasladıgı kardemirinde içinden geçmişler.:)29 dan 25 e ytd,Hedef Fiyat Sorgulama
Vallahi ben inanmıyordum oraya geleceğini de bu saatten sonra olabilir Niye olmasın Bunlardan her şey beklenir hisseye para girişi de var ama nedense hep düşüyor,Genel Bilgi/Durum
bist 30 da 15 dk da 8 aralık 15 dk daki kırmızı mum 12045 ye makine tamamlamaya çalışıyor .yapsın rahatlar 12050 den döndük az daha var ama her zaman yapmamıştır tarihte bunu.bist 30 7200 de atladı mesela ama alım için iyi yerker az az alım için tabi.12318 cepte:ytd,Hedef Fiyat Sorgulama
Ya kardeşim bizim aklımıza dalga geçiyorlar Biz nelerden bahsediyoruz Hadi bırak 2-3 seneyi şu anda Bir senede%4.10 düşük fiyatta bu kadar insan sana para yatırmış sen zarar gösteriyorsun bir sene içinde Ya kardeşim bizim aklımıza dalga mı geçiyorsunuz mal alsan kenara koysan 5 katı olmuştu hiçbir şey yapmıyorsan Toprak alsaydı fabrika gene iki katı olmuştu biz Bir senede hala %4 Zarar ediyoruz ya kardeşim en azından bir %10 kar var o da yok Geçmiş senelerden de vazgeçtim bu soygun değil de ne,Genel Bilgi/Durum
"3 seanstır son 15 dk ve karanlıktaki satışlardan kim hisseyi baskıladığı o kadar aleni ki… Kimin baskı yaptığı fiyat oluşumunda manüplatif hareket yaptığı o kadar belli ki, normalde dünya borsalarında bu hareketi yapsalar sizce ne olur ?",Genel Bilgi/Durum
3 senedir elimize vermiş Hala burada teknikten falan konuşuyorlar hurda demir kadar ederi yok çöp olmuş hala falan filan konuşuyorlar çok biliyormuş gibi adama derler Çok biliyorsan burada ne işin var,Genel Bilgi/Durum
aynen öyle kardeş. bende onu söylüyorum burda. herkez manipülasyon peşinde yok dipmiş yok tepeden almışım ... yazık vebale giriyorlar farkında değiller. şunu da dile getiriyim bu hisse 100 tl de olsa bu lafımın hala arkasında olurum.,Genel Bilgi/Durum
Çöp çöp hurda demir bundan daha değerli bundan daha iyi prim yapıyor,Genel Bilgi/Durum
"sorun borsada, şirketlerde veya eregli'de değil..sorun ülkenin kendisinde..her geçen gün gelecek olan günden daha iyi olacak seçimlere kadar..bu o kadar net ki o yüzden rahatlıkla bu dönemde borsa yatırım değil kumardır diyorum ve çoğunuz kasa karşısında kaybediyorsunuz..2024'de % 56 net faizi beğenmediniz, 2025'de % 40 net faizi beğenmediniz 2026'da da net % 38 faizi beğenmediniz 3 yıllık bileşik faiz % 300..hangi yatırımcı böyle garanti bir getiri varken parasını tahvile değil de borsaya koyar..kumarcılar ile onları yemleyenlerin yeridir bu ortamda borsa..seçimler bitip akp tarihe karıştığında 3-4 kat artmış paraları nominal olarak bile değer kazanamanış hisselere gömüp güzel bir ralli yapacağız ama önce çöküş..duraklama döneminin sonuna geldik bundan sonra çöküş dönemi başlıyor..sadece borsa herşeyin çökeceği bir döneme giriyoruz..ev arsa ne varsa satın yarısına geri alacaksınız seçimlerde..benden söylemesi..",Hedef Fiyat Sorgulama
"Hayali fikirler yumağı... Paran değer kaybetmiş. Buna ekonomi dilinde enflasyon derler. Ülkemizde iki paralı bir sistem var, önce bunu gör. Ev ve arsa, dolar bazında artmış mı, hayır. Ereğliye gelince; yeniden yapılanma sürecinde olan bir firma. Yaütırımcısı bunu görmeli. Hissesini alırken uzun vadeli bir yatırım yaptığını bilmeli.",Genel Bilgi/Durum
