text,label
"Olay bitti normalde etkilenmez ama onun bunun oyuncağı olduğu için net birşey demek yanlış olur,başka borsa olsa etkilenmez.",Genel Bilgi/Durum
Cuma yükseltirler hafta içi düşüşe yer açmak için.. Biz İranı bekliyorduk ama vuruş başka yerden geldi... Bizim bistin kulağı çok delik.. Biliyorlardı hafta sonu bir şeyler olacağını.. Vay şeytanlar vay. Ama cuma uyardım ben hafta sonu bi şey olucak diye.,Piyasa Trend/Tahmin
ne yükselmesi hisseler 2 felan yükseldi bence bu hafta yön yukarı dediğinde olabilir ama bu ay 12000 ler geçilecek bence,Hedef Fiyat Sorgulama
bist yarin nasil olur ?,Genel Bilgi/Durum
"Nükleer silahı olan ülkeler birbirine dokunamaz, dokunulursa nükleer savaş çıkar o da felaket demek zaten, olurmu olabilir, dünyayı deliler yönetiyor nede olsa, nükleer olmayanlar zaten direk hedef, ytd",Risk ve Haber Analizi
Yarın borsa nasıl olur diye ısrarla soran var. Ülke de iyi olan tek bir şey söyleyin ben de borsa yükselir diyeyim,Genel Bilgi/Durum
"Yarın uçacak kacacak diyenlerin bistte yiyecek daha çok tokatı var üzgünüm ama durum bu, ytd.",Genel Bilgi/Durum
amerikanın venezuellaua çökmesi umrumda değil Benim tek düşüncem bist 11.500 üzerine atabilecek mi,Piyasa Trend/Tahmin
yarın bist show yapar. +++++++. ytd,Genel Bilgi/Durum
Yatırımımın % 95'i altında % 5'i borsada Pazartesi gelişmelere göre piyasa oluşursa bir kaybedersem on kazanırım. Benim için dert değil.,Piyasa Trend/Tahmin
Türkiyede domuz eti yenmez şarap içilmez ama dünyanın en çok narkotik bağımlısı ülkelerin ilk 5 ine girdiğinide unutmayalım,Alım-Satım Niyeti
bir berber bir berbere gel beraber bir berber dükkanı açalım demiş saç sakal 800,Alım-Satım Niyeti
"BIST in aslında artması yada düşmesi mevzu değil, düşerken de kazanabilirsin cikarkende sorun yokki, doğru pozisyon almak önemli olan, baktın ortam bok baş satışı geç, cokmu dert, bu kadar savunmamak gerekiyor piyasaları, yıllar bana bunu ogretti, ytd",Genel Bilgi/Durum
Borsaları etkilemez aksine çıkar bence,Genel Bilgi/Durum
Yarın tüm dünya borsası kirmizi bizim bist devre keser,Genel Bilgi/Durum
Ülkeye güven sıfırın altında borsaya bulaşmayın sadece akkene ler bulaşsın,Genel Bilgi/Durum
2026 yılı borsa yıl olacak dediler dikkat edin milleti fena çakacak ytd,Genel Bilgi/Durum
"Daha yeni gün yüzü gördük,faiz kadar bile artmadı elimdekiler.yarın yine verdiğini alır borsa",Risk ve Haber Analizi
Saat 15:59-16:42 arası Ay boşlukta olacaktır. Bu saat dilimine önemli girişimlerden uzak duralım.⚠️,Alım-Satım Niyeti
"Mevzu sadece venezuallaya girmesi değil geleceğe yönelik olarak Peru Kolombiya Meksika sili hepsine siranizi bekleyin dedi, BIST bunu göbek ata ata fiyatlar, en az 11 bin bekliyorum, o bile iyimser 10 binler supriz olmaz, ytd",Piyasa Trend/Tahmin
borsanın son yirmi 28 yıllık mum grafiğine bakılırsa yıllık grafikte iğne atmadığı bir mum yok istatistiksel olarak bir istisna olmazsa son yirmi sekiz yıllık grafiklere bakılırsa bu seviyeden en az yuzde 5 asağı görmesi gerekir,Hedef Fiyat Sorgulama
yarın borsaya ne olur diyede kimse soylemiyor hafta bu hafta borsa açılmasa millet dua eder,Genel Bilgi/Durum
Ukrayna - İran savaşı gibi bir savaş yok ortada bildiğimiz savaş olmadan Maduro'nun devrilip ABD'nin kendi belirlediği bir yönetici değişikliği olacak Venezuela'da da borsanın çok etkileneceğini sanmam. En fazla nötr olur ondan sonra bist toparlar.,Risk ve Haber Analizi
yok muhalefeti destekleyelim yok halk gösterisi yapslim yok.ben yaptım oldu işte.gordunuz mu la dünya lideri nasil olunuyor.macasi yiyen var mı elestirsin,Hedef Fiyat Sorgulama
hadi bakalım ..eeey de de görelim yigitligini,Alım-Satım Niyeti
yarın borsa ne olur tahminen,Genel Bilgi/Durum
BIST cort sabah yukselisine aldanmayın iyi basacaklar 11.200 e kadar çekerler simdilik,Genel Bilgi/Durum
"Btc uçuyor, pazartesi borsalarda uçacak. Ortalık süt liman, Altın ve Gümüş, Petrol düşecek. Ytd",Piyasa Trend/Tahmin
2026 borsa yılı arkadaşlar Elinizde kenarda hep bir GYO tutun.,Genel Bilgi/Durum
"ocak 02, cuma günü endeks hisse senetlerini b_ofa alım yönünde hareketlendir di bakalım aldıklarını elinde mi tutar yoksa Venezuela olayı öncesi piyasayı yukarı çekip tekrar aşağı verme yönünde mi hareket eder. Büyük ihtimalle",Alım-Satım Niyeti
BORSA SIÇTI 9000 lere kadar düşer yine,Genel Bilgi/Durum
hazirmiyiz venezuella borsası + açar BIST - büyük ihtimal düşmek için haber bekleyen BIST sasirtmaz bizi,Genel Bilgi/Durum
