text,label
"...Çavuşoğlu, Rusya ve Ukrayna arasındaki krizle ilgili; Herşeye hazırlıklı olmalıyız....istihbaratlar, bilgiler var, Türkiye olarak çatışmanın, savaşın, sorunun bir tarafı değil dedi...",Risk ve Haber Analizi
"Bu sene içerisinde gram altının 1500 TL'ye çıktığını göreceğiz !!!_________Enflasyona karşı kendini korumak isteyenler altına kaçmaya devam edecek. Bu da altının daha da yükselmesine yol açacak. FED'in faiz artırımı sırasında gerilemeler görsek de bu yıl altın da rekor seveler görebiliriz. Ons altın 2040 seviyesini kırıp, 2400 dolar seviyesini deneyebilir. Ons ve dolardaki yükselişe bağlı olarak, hızlı yükseliş görebiliriz. Gram altın şuan 800 TL seviyesinde. Bu sene içerisinde gram altının 1500 TL'ye çıktığını göreceğiz",Risk ve Haber Analizi
"YARIM MİLYONLUK ARACI BİR MİLYONA SATMA HAYALİYLE ALIP STOKLAYANLARIN MAKATINDA PATLADI ----Benzin ve motorinde büyük zam yola çıktı! Bu zam araç sattırırUluslararası Enerji Ajansı (IEA) ve uzmanlar yaptıkları açıklamalarda 2022 yılında petrol talebinin artacağı öngörüsünde bulunurken, dikkat çeken bir açıklama da Altın ve Para Piyasaları Uzmanı İslam Memiş'ten geldi. 2022 yılı için 107 dolar tahmininde bulunan Memiş, zamların yıl boyunca yapılabileceğini belirtti.",Hedef Fiyat Sorgulama
..SAVAŞ ÇIKACAK PUTİN AB NE KOMŞU OLMAK İSTEMİYOR ABD NİN GÜDÜMÜNDE İÇİ ABD SİLAHLARIYLA DOLU BİR ÜLKE ---Putini ve Rusyayı anlamak için 2. Dünya savaşı belgesellerini izleyin Putin şaka yapmıyor ve NATO Ukraynaya konuşlanırsa Rusyanın eli kolu bağlanır ! ? buna bakın ciddiyeti anlarsınız kuşlu site /mahiresen_tr/status/149224083443100876 9? s=21,Risk ve Haber Analizi
"YANDAŞLARI FONLAMAK İÇİN - .Varlık fonundan 24 milyar lira kamu bankalarına aktardılar, hastaneleri ele geçiren menzilci şebeke özellikle doğu ve g.doğu ve etkin olduğu yerlerde düzmece engelli raporlarıyla yaşlı bakım parası engelli maaşı adı altında ve kamu bankalarından yandaşlara kredi kisvesiyle doğalgaz elektrik yardımı kisveleriyle TÜRK devletinin iliklerine kadar söğüşleyecekler arap kürtsever parti BOP köpeklerinin maharetiyle",Genel Bilgi/Durum
"Varlık fonundan 24 milyar lira kamu bankalarına aktardılar, hastaneleri ele geçiren menzilci şebeke özellikle doğu ve g.doğu ve etkin olduğu yerlerde düzmece engelli raporlarıyla yaşlı bakım parası engelli maaşı adı altında ve kamu bankalarından yandaşlara kredi kisvesiyle doğalgaz elektrik yardımı kisveleriyle TÜRK devletinin iliklerine kadar söğüşleyecekler arap kürtsever parti BOP köpeklerinin maharetiyle",Genel Bilgi/Durum
- yabancı yatırımcı 2 milyar dolarlık türk hissesi satıp kaçtı (dnya),Genel Bilgi/Durum
"BlackRock: Fed tahvil alımlarını acilen durdurmalı !! Varlık yönetim şirketi BlackRock, Fed'e piyasadan tahvil alımlarını acilen durdurması çağrısı yaptı.",Risk ve Haber Analizi
Piyasalar Fed'in Mart ayında en az 50 baz puan artırabileceğini fiyatlıyacak !,Risk ve Haber Analizi
"Kur değil enflasyon tutulmalı !!! FED faiz artırımı ABD için iyi bizim için kötü haber !! (Emre Alkin) ENFLASYONU KENDİ HALİNE BIRAKMIŞ GÖZÜKÜYORUZ, HALBUKİ KENDİ HALİNE BIRAKMAMIZ GEREKEN DÖVİZ KURLARIYDI.",Risk ve Haber Analizi
"FED'in başlangıç faiz kararı ne olacak? A1 Capital Yatırım ABD'de son 40 yılın en büyük enflasyonuna ulaşılması tehlike çanlarını çaldırmaya başladı ...FED Başkanı James Bullard, verilerin kendisini &quot;çarpıcı biçimde&quot; daha şahinleştirdiğini , 1 Temmuz'a kadar 3 FOMC toplantısında faizlerde 100 er baz puanlık artışlar istediğini söyledi. Mart ayında en az 50 baz puanlık bir artış için %88 ve Haziran ayına kadar en az 100 er baz puanlık olasılık için yaklaşık %95'lik bir orana ulaştı.",Risk ve Haber Analizi
"YIL SONU ENFLASYON BEKLENTİSİ %30 UN ÇOK ÇOK ÜSTÜNDE !!! TCMB'nin düzenlediği Piyasa Katılımcıları Anketi'ne göre, yıl sonu TÜFE beklentisi şubat ayında yüzde 34,06'ya çıktı.TCMB Şubat ayı Piyasa Katılımcıları Anketi sonuçlarını yayımladı. Katılımcıların cari yıl sonu TÜFE beklentisi bir önceki ankette yüzde 29,75 iken, bu anket döneminde artış kaydederek yüzde 34,06 oldu.12 ay sonrası TÜFE beklentisi bir önceki anket döneminde yüzde 25,37 iken, bu anket döneminde yüzde 24,83'e geriledi. 24 ay sonrası TÜFE beklentisi ise aynı anket dönemlerinde sırasıyla yüzde 15,54 ve yüzde 15,42 olarak gerçekleşti.Yıl sonu kur beklentisinde gerilemeKatılımcıların cari yıl sonu döviz kuru (ABD Doları/TL) beklentisi bir önceki ankette 16,13 TL iken, bu anket döneminde 16,04 TL'ye geriledi. 12 ay sonrası döviz kuru beklentisi ise aynı anket dönemlerinde sırasıyla 16,85 TL ve 16,62 TL oldu.Katılımcıların 2022 büyüme beklentisinde bir değişim yaşanmazken, yüzde 3,7 olarak sabit kaldı.",Risk ve Haber Analizi
"ABD'nin F-15 savaş uçakları Polonya'ya geldi ! İngiltere'de Lakenheath üssünden havalanan Amerikan F-15'leri, NATO'nun doğu kanadını desteklemek amacıyla Polonya'nın Lask kasabasındaki 32. Taktik Hava Üssü'ne ulaştı.",Risk ve Haber Analizi
3 Rus savaş gemisi ışıklarını kapatıp Boğaz'dan geçti !!Rus donanmasına ait 3 savaş gemisi İstanbul Boğazı'ndan peş peşe geçerek Karadeniz'e yol aldı.,Risk ve Haber Analizi
TÜRKİYE İÇİN KÖTÜ GÜNLER GELİYOR !!Türkiye için artık kötü günler geliyor. ABD'nin yüksek enflasyonu ve bu enflasyona karşı çekilecek faiz Türk lirasını vuracak.ABD enflasyona karşı faiz artırımına gidecek etkisi Türkiye’de çok kötü olacak !!FAİZ SİLAHINI ÇOK SERT VE HIZLI ÇEKECEKABD’nin Merkez Bankası enflasyona karşı faiz silahını çok sert ve hızlı çekecek. Bugüne kadar FED'in 2 ile 4 arasında faiz artışına gitmesi bekleniyordu. Ancak son yüzde 7.5 enflasyon FED’in en az 6 kez ve yüksek oranda faiz artışının zorunlu kılacak.ALMANYA BİLE HAFTAYA FAİZ ARTIRACAKAlmanya gibi dünyanın en güçlü ekonomisine sahip ülke dahi önümüzdeki hafta faiz artıracak. Biz ise kur korumalı hesapla bu fırtınadan kurtulamaya çalışıyoruz.remzi özdemir,Risk ve Haber Analizi
"Donetsk: Ukrayna kırmızı çizgileri geçerse yanıtsız bırakmayız, savaşı başlatan onlar olur... (sputnik)",Risk ve Haber Analizi
"Bakan Nebati'nin hayallerini yıkacak açıklama !! Bakan Nebati'nin Londra'da katıldığı toplantı için Gri Liste'de yer alan bir ülke neden yabancı yatırımcıları davet için toplantı yapar? diye sordu.Hazine ve Maliye Bakanı Nebati, Londra toplantısında yabancı yatırımcılara;1.Döviz kurunun sabit kalacağı taahhüdünü vermiş (Aklım almıyor) 2. Sermaye kontrolü olmayacağı konusunda taahhüt vermiş.Enflasyon % 50, mevduat faizi % 20...Liralaşmadan bahsediliyor...Vatandaştan TL'yi tercih etmesi bekleniyor...",Risk ve Haber Analizi
"Doları 6,85 TL’de 75 gün tutmanın maliyeti bize 140 milyar $’a patlamıştı. !Kura el freni nereye kadar ? (Şeref OĞUZ) Acaba kaç balata daha yakacağız? Zira kendi doğal seyrinde duramıyor kur. Arazi meyilli ve enflasyon eğimi daha da artacak. El freni maliyetli mi? Evet… Doları 6,85 TL’de 75 gün tutmanın maliyeti bize 140 milyar $’a patlamıştı. Peki ya şimdiki kur istikrarının (!) maliyeti? ALINAN TEDBİRLER NEDEN YETERLİ OLMAYACAK? 1-Enflasyon varken kuru tutmak teoride olsa bile pratikte pek mümkün değil. 2-Emtia fiyatları küresel arenada yükselmeye devam ediyor. 3-Dünyadaki enflasyon dalgası bizi de etkiliyor. 4-Yetmezmiş gibi FED’in faiz artışı da Mart’tan itibaren “faiz ithalatı” baskısı oluşturacak. 5-Oyun sürecinde kural değiştirilmez. Sürekli kural değiştirirsen piyasa oyuncuları sana güvenmez. 1-Enflasyon verileriyle oynarsın, 2-İnsanları döviz bozdurmaya zorlarsın, 3-Sürekli para basarsın, 4-Sık sık yasa değiştirir, işe yaramaz paketler açıklarsın, 5-Faizleri NAS sayıp indirir, durursun.BOŞALTIN ÜLKEYİ, BİR ŞEY DENİYORUZ Aman kimseler duymasın, iktisat teorilerini bir yan atın. Elektrikleri kapatın, doğalgaz vanalarını kısın, gıda filan da almayın, fazlaca da mırın kırın etmeyin. Enflasyon canavarını tuş edecek, ihracatı, üretimi, büyümeyi istihdamı arttıracak bir formül bulduk.",Risk ve Haber Analizi
Financial Times: Erdoğan'ın 100 milyar dolardan fazla rezerv tüketmesine rağmen lirayı savunamaması nedeniyle yatırımcılar Türkiye'nin borçlarını ödeyip ödeyemeyeceğini merak ediyor.,Hedef Fiyat Sorgulama
