text,label
[BIST100] maliye insanların esnafların üzerine gelmeye devam ederse sonrası kaçınılmaz bir son olur gibime,Risk ve Haber Analizi
[BIST100] Narkoterör. Çok ciddi bir suçlama. Biz covid dönemi maske taşırken demek ki bu Maduro koko ticareti yapıyormuş,Risk ve Haber Analizi
[BIST100] çelik kubbe dediniz ercb aldık çelik bir tarafa boru başka tarafa girdi,Genel Bilgi/Durum
[BIST100] Biz de birilerini sevmiyoruz ama bu ne kadar doğru bir yöntem. asıl amaç petrol,Risk ve Haber Analizi
[BIST100] acayip petrol altın gumus rezervleri varmış,Genel Bilgi/Durum
[BIST100] Maduronun göreve gelirken taktığı yüzük satış rekorları kırıyor,Genel Bilgi/Durum
[BIST100] Haftaya madıranın resimleri iner herkes resim silme yarışına girer her yer yenilenir hemen bir siçim 1 aya madıra unutulur gider :),Risk ve Haber Analizi
[BIST100] Kapitalizmin tüm nimetleri oluk oluk akacak Venezuela'ya,Risk ve Haber Analizi
[BIST100] çok kötü şeyler olacak çok,Piyasa Trend/Tahmin
[BIST100] Venezuellada iç savas bekliyorlarmış mg madıracılar madıradan önce kaçtı zaten kalanlarında gözü yemez hepsi can mal derdine düştü zaten :),Risk ve Haber Analizi
[BIST100] bir küçük küçük ufacık yatırımcı olarak 10 TL den alıp 7 TL'den kol kesecek kağıt ariyom.var mi öyle bir kağıt atlayıp alayım .,Alım-Satım Niyeti
"[BIST100] :)) bende bakıyorum buldum bi kaç spek, prkab 4 yıldır yatay neredeyse.. konka da öyle ,",Genel Bilgi/Durum
[BIST100] martı dof robotik iyi .bende gıpta ercb var icerdeyim,Alım-Satım Niyeti
[BIST100] daha kötü günler bizi bekliyor artık,Piyasa Trend/Tahmin
[BIST100] Borsa yarın kâr satışları yer bence maduroyu iplemez ama,Piyasa Trend/Tahmin
[BIST100] kar var mı ki zaten cuma taban yedim ben,Alım-Satım Niyeti
"[BIST100] Savaş ganimeti venezuala ile birlikte doların dxy endeksi 98,42 Bu daha başlangıç tango başlıyor",Piyasa Trend/Tahmin
[BIST100] eey tramp derse borsa ex olur,Risk ve Haber Analizi
"[BIST100] 1,5 milyar dolarlık dev grup konkordato ilan etti",Risk ve Haber Analizi
[BIST100] cuma öylesine Trump coin aldiydim çok düşmüş deye bazarteside altınay savunma alayım bari,Alım-Satım Niyeti
[BIST100] niye begenmedin la hissenin grafiğine baktın mı,Genel Bilgi/Durum
[BIST100] her yer paylaşılmış vakti gelince aliyurlar,Genel Bilgi/Durum
[BIST100] şortu giydin bekliyorsun tabi,Alım-Satım Niyeti
[BIST100] Eski İçişleri Bakanı Saddettin Tantan tek tek anlattı: Türkiye doğrudan tehdit altında,Risk ve Haber Analizi
[BIST100] ABD dolar zora girdiği için sağa sola saldırıyor zaar o eski tek kutuplu dünya yok artık daha durmaz devamı gelir,Risk ve Haber Analizi
[BIST100] Kerkük’te neler oluyor? Türkiye Arap ve Kürtlere daha fazla yardım ediyor. 1991 yılından itibaren Türkmenler ticari olarak hiç desteklenmedi. Türkiye’nin en büyük markalarının Irak bayilikleri Türkmenlere değil Kürtlere ya da Araplara verildi. Halen de öyle devam ediyor.,Risk ve Haber Analizi
"[BIST100] eyyhaber de dünyada her şeyi bilen bir grup vardı Abd bitti battı, dolar rezerv para olmaktan çıktı diye sallayıp durdular. Ne oldu herboko loklar",Genel Bilgi/Durum
"[BIST100] ABD’nin Maduro operasyonunda Türkiye detayı dikkat çekti ABD’nin Venezuela Devlet Başkanı Nicolas Maduro’yu yakaladığı askeri operasyonun perde arkası ortaya çıktı. Operasyon öncesinde Maduro’ya Türkiye’ye gitmesini içeren bir teklif sunulduğu, ancak bu teklifin reddedilmesi üzerine askeri müdahalenin devreye alındığı belirtildi.",Risk ve Haber Analizi
[BIST100] borsa aldım,Alım-Satım Niyeti
[BIST100] Trump ı tebrik ederse borsa kısa vade 15K garanti,Piyasa Trend/Tahmin
[BIST100] mega BOĞA başladı yarın 13 çarşamba 15 cuma 20 geliyor zaa,Piyasa Trend/Tahmin
[BIST100] Çin ekonomisi ne kadar iyi olsa da kapalı şeffaf değil yuan bir yere kadar. Rusya savaşa girdi ekonomi ve rublenin durumu berbat halde Yerine yenisi yok dolar rezerv paradır. Alternatifi de yoktur. Dünyanın en zengin petrol yataklarını ele geçiren abd Ben en büyük gücüm mesajini en net biçimde verdi,Genel Bilgi/Durum
[BIST100] MEGA BOĞA BİTTİ 🐒,Piyasa Trend/Tahmin
[BIST100] evet borsa İstanbul'da haftaya 13 bekliyoruz ordan 7000 kadar düşüş,Piyasa Trend/Tahmin
[BIST100] bu havada şort giyilmez,Piyasa Trend/Tahmin
[BIST100] long mu short mu açıcaz,Alım-Satım Niyeti
[BIST100] Şimdi bu olay dünya algısını biraz değiştirdi. Herkes şöyle düşünüyor : bu işler bu kadar basit mi? Basitmiş denek ki.. Korku ve ürkeklik genlere işledi.,Genel Bilgi/Durum
[BIST100] bist madara olur,Piyasa Trend/Tahmin
"[BIST100] Olay bitti normalde etkilenmez ama onun bunun oyuncağı olduğu için net birşey demek yanlış olur,başka borsa olsa etkilenmez.",Risk ve Haber Analizi
[BIST100] içerde sıkıntı olmaz ise yola devam,Piyasa Trend/Tahmin
[BIST100] Hafifden yesillenir sazan gibi atlamayın satış fırsatı verecek sonrası madura gibi,Piyasa Trend/Tahmin
[BIST100] Cuma yükseltirler hafta içi düşüşe yer açmak için.. Biz İranı bekliyorduk ama vuruş başka yerden geldi... Bizim bistin kulağı çok delik.. Biliyorlardı hafta sonu bir şeyler olacağını.. Vay şeytanlar vay. Ama cuma uyardım ben hafta sonu bi şey olucak diye.,Risk ve Haber Analizi
[BIST100] Yavrum vallahi uyardım. Pazartesi düşer demiyorum. Hemen düşmez belki. Ancak dünya gidişi qok olucağı vurguladım.,Risk ve Haber Analizi
[BIST100] ne yükselmesi hisseler 2 felan yükseldi bence bu hafta yön yukarı dediğinde olabilir ama bu ay 12000 ler geçilecek bence,Piyasa Trend/Tahmin
[BIST100] Yahu anlık al satıcıları uyardım işte. Uzun yatırımcı no problem.,Genel Bilgi/Durum
[BIST100] Maduradan haber varmi,Risk ve Haber Analizi
[BIST100] Bist yarın yeşil olur,Piyasa Trend/Tahmin
[BIST100] bist yarin nasil olur ?,Piyasa Trend/Tahmin
"[BIST100] Tehlike altındaki ülkeler sırasıyla ordusu olmayanlar, ordusu olup nukluer silahi olmayanlar ve en üstte de ordusu ve nukleeri olanlar şeklinde, en üst tabaka birbirini vururmu savaş büyürse neden olmasın ama önce ufaklari temizliyorlar, ytd",Risk ve Haber Analizi
[BIST100] Paso kaporta üretilmiş. Motörler yoh. Dışaridan gelecek diye bekle dur,Genel Bilgi/Durum
"[BIST100] Nükleer silahı olan ülkeler birbirine dokunamaz, dokunulursa nükleer savaş çıkar o da felaket demek zaten, olurmu olabilir, dünyayı deliler yönetiyor nede olsa, nükleer olmayanlar zaten direk hedef, ytd",Risk ve Haber Analizi
"[BIST100] Nükleer le şaka olmaz, Kuzey Kore'ye dokunabileceklerini sanmiyorum, hicbisey diyemiyor zaten, ytd",Risk ve Haber Analizi
"[BIST100] O biraz sikar, nükleer var adamlarda",Risk ve Haber Analizi
"[BIST100] Sen öyle san kıtalar arası balistik füze var adamlarda nükleer başlık taşıyor, ytd",Risk ve Haber Analizi
[BIST100] GARANTI ODEMELERINDE NEDEN INGILIZ MAHKEMELERI YETKILI TURK DEVLETI DEVLET MAHKEMELERI MAHKEME DEĞİLMİ LA ???,Risk ve Haber Analizi
[BIST100] DEPODA DURAN MERCIMEK ONCE IHRAC EDILDI GOSTERIP TEŞVİK SONRA HIC MERCIMEK EKILMEYEN ULKEDEN ITHAL GOSTERIP KDV IADESI VE DVLED 2 KERE DZULUYOR BADEMLER TARAFINDAN,Risk ve Haber Analizi
[BIST100] Yarın borsa nasıl olur diye ısrarla soran var. Ülke de iyi olan tek bir şey söyleyin ben de borsa yükselir diyeyim,Piyasa Trend/Tahmin
[BIST100] lan ben bu venezuelayi küçük bir ülke sanıyordum .yüzölçümü olarak 3 tane Almanya kadarmış,Genel Bilgi/Durum
[BIST100] burdaki avellerin %90'ı yarın kırmızı diyorsa yarın güzel bir yeşile hazır olun. arkadan bakarlar. ytd.,Piyasa Trend/Tahmin
"[BIST100] Yarın uçacak kacacak diyenlerin bistte yiyecek daha çok tokatı var üzgünüm ama durum bu, ytd.",Piyasa Trend/Tahmin
[BIST100] amerikanın venezuellaua çökmesi umrumda değil Benim tek düşüncem bist 11.500 üzerine atabilecek mi,Piyasa Trend/Tahmin
[BIST100] Bu hafta 12 bin görürrüz,Piyasa Trend/Tahmin
[BIST100] Maduro demişti bircok ülke de üst düzey yöneticiliği yapmış kişilere ve yakınlarına uyuşturucu sattım. Mahkeme de Venezuelaya elçi olarak gelip pudra şekeri işi bağlayan kim varsa tek tek liste vereceğim. Eyvah eyvah,Risk ve Haber Analizi
[BIST100] yarın bist show yapar. +++++++. ytd,Piyasa Trend/Tahmin
[BIST100] Trump Maduro yu maduro etti,Risk ve Haber Analizi
[BIST100] Yatırımımın % 95'i altında % 5'i borsada Pazartesi gelişmelere göre piyasa oluşursa bir kaybedersem on kazanırım. Benim için dert değil.,Alım-Satım Niyeti
[BIST100] Trump coin de roket eyiki almışım la,Alım-Satım Niyeti
[BIST100] yarin enkaz...sular ısınıyor,Piyasa Trend/Tahmin
"[BIST100] BIST in aslında artması yada düşmesi mevzu değil, düşerken de kazanabilirsin cikarkende sorun yokki, doğru pozisyon almak önemli olan, baktın ortam bok baş satışı geç, cokmu dert, bu kadar savunmamak gerekiyor piyasaları, yıllar bana bunu ogretti, ytd",Genel Bilgi/Durum
"[BIST100] Bir suru işlem tipi var, viop u var varanti var, tahvil var, spot var varda var, sen doğru yerde ol önemli olan o, ytd",Genel Bilgi/Durum
[BIST100] pazartesi😥😥😥😥😥,Piyasa Trend/Tahmin
[BIST100] Marjlar yükseliyormuş öyle bi söylenti var,Risk ve Haber Analizi
[BIST100] yarın çakarlar,Piyasa Trend/Tahmin
[BIST100] Borsaları etkilemez aksine çıkar bence,Piyasa Trend/Tahmin
[BIST100] Yarın tüm dünya borsası kirmizi bizim bist devre keser,Piyasa Trend/Tahmin
[BIST100] şaka maka dış siyaset.kaynuyor gerginlik tırmanıyor 2026 da hırsa çok çok daha kötü olacak bir feknkilot bırakacaklar,Risk ve Haber Analizi
[BIST100] Ülkeye güven sıfırın altında borsaya bulaşmayın sadece akkene ler bulaşsın,Genel Bilgi/Durum
[BIST100] dolar roket,Piyasa Trend/Tahmin
[BIST100] 2026 yılı borsa yıl olacak dediler dikkat edin milleti fena çakacak ytd,Piyasa Trend/Tahmin
"[BIST100] Yarın malı elinizden almak isteyecekler,sabahtan satmayın,ben satayım sonra siz satarsınız :)",Alım-Satım Niyeti
"[BIST100] Daha yeni gün yüzü gördük,faiz kadar bile artmadı elimdekiler.yarın yine verdiğini alır borsa",Piyasa Trend/Tahmin
"[BIST100] BURSA DA 7 DEN BÜYÜK DEPREM BEKLENİYOR.... ABD merkezli New York Times Bursalıların uykularını kaçıran haber... Analizde, bölgedeki fay hattının 7 ve üzeri büyüklükte yıkıcı bir depreme neden olma potansiyeli taşıdığı ifade edildi.",Risk ve Haber Analizi
[BIST100] Teknik bilgi paylaşıyorum dislike atıyor adam 97 yılında yıllık grafikte iğne yok yıllık bazda yuzde 260 yükseliş yapmış buda madalyonun diğer yüzü,Genel Bilgi/Durum
"[BIST100] Mevzu sadece venezuallaya girmesi değil geleceğe yönelik olarak Peru Kolombiya Meksika sili hepsine siranizi bekleyin dedi, BIST bunu göbek ata ata fiyatlar, en az 11 bin bekliyorum, o bile iyimser 10 binler supriz olmaz, ytd",Piyasa Trend/Tahmin
[BIST100] Bitcoin +2 ne savaşı. 2 saatte bitti,Risk ve Haber Analizi
[BIST100] aksama eyyy turump derse grursun :)),Risk ve Haber Analizi
[BIST100] borsanın son yirmi 28 yıllık mum grafiğine bakılırsa yıllık grafikte iğne atmadığı bir mum yok istatistiksel olarak bir istisna olmazsa son yirmi sekiz yıllık grafiklere bakılırsa bu seviyeden en az yuzde 5 asağı görmesi gerekir,Piyasa Trend/Tahmin
[BIST100] Bu saldırılarda petrol en önemli faktör. Sıra iranda bekleyin görün,Risk ve Haber Analizi
[BIST100] yarın borsaya ne olur diyede kimse soylemiyor hafta bu hafta borsa açılmasa millet dua eder,Genel Bilgi/Durum
[BIST100] hicbir şey olmaz,Piyasa Trend/Tahmin
"[BIST100] 56 . Fıloya zeçde edenler, iş kendilerine gelince hepsi Yusuf Yusuf ediyor. ytd",Risk ve Haber Analizi
[BIST100] spk tavan- taban ı yüzde 15 yapmayı düşğnüyormuş..,Risk ve Haber Analizi
[BIST100] çok iyi haber,Genel Bilgi/Durum
[BIST100] yüzde 20 olması lazım önceden yüzde 20 idi,Genel Bilgi/Durum
[BIST100] demek ki yüzde 20 soyulmamızı istemiyorlar :),Genel Bilgi/Durum
[BIST100] Ukrayna - İran savaşı gibi bir savaş yok ortada bildiğimiz savaş olmadan Maduro'nun devrilip ABD'nin kendi belirlediği bir yönetici değişikliği olacak Venezuela'da da borsanın çok etkileneceğini sanmam. En fazla nötr olur ondan sonra bist toparlar.,Piyasa Trend/Tahmin
[BIST100] Trump gronland valisini de alır böyle bu mantikla:) küresel düzen için berbat ve yeni riskleri doğuran bir operasyon.,Risk ve Haber Analizi
[BIST100] illaki düşürürler bizim için hiç bir olumlu gelişme yok hala utanmadan halka arz ediyorlar,Genel Bilgi/Durum
[BIST100] yarın borsa ne olur tahminen,Genel Bilgi/Durum
[BIST100] Yeşil,Piyasa Trend/Tahmin
[BIST100] yarın coşkulu açılış bekliyorum,Piyasa Trend/Tahmin
[BIST100] Yarın -5 olmasında çoskuya razıyız,Piyasa Trend/Tahmin
[BIST100] BIST cort sabah yukselisine aldanmayın iyi basacaklar 11.200 e kadar çekerler simdilik,Piyasa Trend/Tahmin
"[BIST100] Btc uçuyor, pazartesi borsalarda uçacak. Ortalık süt liman, Altın ve Gümüş, Petrol düşecek. Ytd",Piyasa Trend/Tahmin
[BIST100] 2026 borsa yılı arkadaşlar Elinizde kenarda hep bir GYO tutun.,Piyasa Trend/Tahmin
"[BIST100] ocak 02, cuma günü endeks hisse senetlerini b_ofa alım yönünde hareketlendir di bakalım aldıklarını elinde mi tutar yoksa Venezuela olayı öncesi piyasayı yukarı çekip tekrar aşağı verme yönünde mi hareket eder. Büyük ihtimalle",Risk ve Haber Analizi
[BIST100] ula ne savaşı Bitcoin +2 .. 2 saatte bitti gitti..,Risk ve Haber Analizi
[BIST100] Bitcoin savaş sever,Genel Bilgi/Durum
[BIST100] BORSA SIÇTI 9000 lere kadar düşer yine,Piyasa Trend/Tahmin
[BIST100] hazirmiyiz venezuella borsası + açar BIST - büyük ihtimal düşmek için haber bekleyen BIST sasirtmaz bizi,Piyasa Trend/Tahmin
[BIST100] yapay zekanyuzde 60 düşüş yüzde 30 nötr yüzde 10nyukselir dedi,Piyasa Trend/Tahmin
