text,label
şu anda bütün metaller baronların ABD nin vs elinde yavaş yavaş yedirecekler bilemeyiz altın 6000 USD yide. görebilir ama emin olduğum birşey varki yedirme başladı,Hedef Fiyat Sorgulama
atom bombası atıldı savaşlar bitti. önce neredeydiniz mg. metaller zirve yaptı ya. fakir fukaranın. eline yine verecekler. iyide. olur. fakir fukaranında. mg. gitsin işine baksın ku. Ma r. oynuyor. o C. ları,Piyasa Trend/Tahmin
yahu buraya reklam veriyorsun kim okur? gazeteye ver veya panolara yazdır Allahını seversen ya,Genel Bilgi/Durum
"MOZODDD yüz lira olur artık,olsun,dolarve halkucuz",Piyasa Trend/Tahmin
"sovukda zamlavı hissedmiyoğuz, zombiyi kökledim hmgo",Genel Bilgi/Durum
cuma daha iyi misin duzeldin mi bak her şey olacağına varır bir hafta makarna yersin 5 kuruş çıkmaz dengelersin doparlan,Genel Bilgi/Durum
mesele elin ayayınsa gidip yaz başında istifledigin kuruyemisten yeseydin? nasıl bir pazarlık yaptın normalde 15e poğaça vermezler ?,Genel Bilgi/Durum
kontrolunu bilmemde dolar baskilamalari yaninda liranin altina karsi deger kaybi acikcaa ortada,Genel Bilgi/Durum
17 subatta dolar gümleyecek cok sert devalüasyon kacınılmaz geliyor haberler kötü hemde çok kötü 76 TL ilk hetapta sonra 87,Risk ve Haber Analizi
"bir yanda Türkiye nin parlayan bir yıldız olması düşen enflasyonu, artan döviz rezervleri, düşen dolart kuru ..... Biryanda çökmeye an kalan İran ... ilginç şeyler yaşanıyor. ama doğru ama ilizyon..",Risk ve Haber Analizi
2 sene önce cidde de otel TL ile 1500 liraydı hala aynı fiyat bu enflısyon bizde var arkadaşlar bilginiz olsun sebebi belli kasıtlı olarak halk somuruluyor ortada devlet falan yok durum vahim,Hedef Fiyat Sorgulama
gss primi 1981 lira mı olmuş sag lik ta dev rum yab tih sos yal pizza,Genel Bilgi/Durum
ve kamu kurulusu maaslarinı kim oduyor ??,Genel Bilgi/Durum
1 dolar = 200 TL eski para 200.000.000 TL vay vay ekonomi uçiyur,Genel Bilgi/Durum
her ay 1 lira artarsa sene sonu 55 lira,Piyasa Trend/Tahmin
Dovizi enflasyon artmasin diye tuttuk dediler enflasyon masallah ….,Risk ve Haber Analizi
bugün çift zıbın giy hava soğuk altını çok doldurma o da üşütür,Genel Bilgi/Durum
i s t if a etse türkiye kurtulacak..,Genel Bilgi/Durum
yeni yıla ucarark gidiyor bakalım asgari ucretki eline parası geçince kaç dolar erimiş olacak,Alım-Satım Niyeti
Dolar bir müddet daha 40’ın altına inmez,Hedef Fiyat Sorgulama
hiç şeklini bozmayan bı sen varsın yeşil dolarım,Genel Bilgi/Durum
VALLAHİ AÇIM KANADA DA HER AKŞAM ET YİYEBİLİYOLAR BEN KURBANDAN KURBANA VEREN OLURSA ZIG Mİ ŞİM IHASINI SIHA SINI AÇIM MG,Piyasa Trend/Tahmin
"ALLAHIM NE GÜNAH İŞLEDİYSEK AFFED ,BOB EŞ BAŞKANI VE YEDEK LASTİYİ BOHCUVALINI TEKTE YANINA AL AMİN 🤲🏿🧕🏿🕋",Risk ve Haber Analizi
