text,label
bugun ıstanbul borsasında endeks neden yukseldi,Genel Bilgi/Durum
bu hisseden aman aman uzak durun sakın almayın,Genel Bilgi/Durum
borsa haram bankalar haram faiz diye bir zıkkım var o HARAM uzak durun düşer paranızı yerler,Genel Bilgi/Durum
Asya bankasından 100 milyon dolar kaynak sağlandı 5 yıl vadeli,Genel Bilgi/Durum
diger bankalar nasil bu nasil endeks umrunda degil,Genel Bilgi/Durum
xbank iyi gidiyordu bu bozdu işi,Genel Bilgi/Durum
"TEKTU şu an kimsenin yüzüne bakmadığı ama sabredenin ekmeğini yiyeceği hisselerden, yönetim işi 2026’da bitti mi olay başka yere gider, TEKTU mutlaka alın. En az 6x 8x alırsınız 12 ay ile 18 ay arasında ancak Doyduğunuzda kalmasını mutlaka bilin. Kesinlikle TEKTU yapıştırın bugün. Bu fiyatları bulamazsınız. Alın atın kenara ellemeyin.",Genel Bilgi/Durum
"diğer bankalara oranla,bu amma nazlandı",Genel Bilgi/Durum
2025🎄🎅🔔❄AKBANK ÖZET ENFLASYON UÇTU GÜMÜŞ UÇTU ALTIN UÇTU FAİZ UÇTU HİSSE İSE 🫐🍆ENFLASYON KARŞİSİNDA YÜZDE YİRMİİKİ ERİYİP ZARARLA ELİMİZE VERDİ,Risk ve Haber Analizi
5 ocak enflasyonu bekliyor banka sektorü,Risk ve Haber Analizi
3 aralikta enflasyonla yukselmişti enflasyon oncesi duşmesi normal ya yuksek çikarsa diye,Risk ve Haber Analizi
KORAY CİM ÖYLE ŞEYLERE KAFA YORMA.. BEYNİN YANAR. ONLAR EKİPLER. KARŞILIKLI İŞLEM YAPIYO LAR KİMDE NE VAR BİLİYO LAR.. 100000 ÜSTÜ BÜTÜN LOTLARINI SAYIYO LAR. BOFA MOFA BUNLARI GEÇ. SEN 120 LİRADA MUMU HANGİ OTELDE. HANGİ ŞARAP LA. SÖNDÜRECEĞİNİ DÜŞÜN..,Genel Bilgi/Durum
lan hayır işbankası +1 yakıyor ykbnk +0.5 yakıyor -1.5 tan gelip sen -%0.7 den gelip %0.5+ yakamıyosun bofa ne baskıladın kağıdı dün yukardan 12m mal alıyosun bugün 2m mal çakıyosun. hayır zararına yapıyosun bide,Genel Bilgi/Durum
oynuyorlar resmen ky le dunyanın en duzambaz borsalarından bırındeyız tokatcılarla dolu,Genel Bilgi/Durum
"Varoş sohbet sitesi yapmayalım,elit bilgiler paylaşalım.endekse rağmen çok güçlü durdu o yüzden alım kararımı öne çektim.daha önceki kötü endekse rağmen grafik hareketleri çok iyi.kırmızı oldukça insanlar ekliyor.yatırımcıları paralı insanlar.tabi bu sitede Cenk gibi bir kaç varoşta var onlarıda idare etçez :)",Alım-Satım Niyeti
Geçenlerde Akbank iyiydi şimdi garanti neden böyle,Genel Bilgi/Durum
bankalarda bugun ıstah var ancak akbank henuz tepkı veremedı. dıger ozel bankalar daha ıyı suan. akbank ı salsalar xbank taa ggıdecek,Genel Bilgi/Durum
1 yıldır hisse 74 dü gecememiş 4 defa denemiş adam 110 diyor ülkede kerizzzz cokkkk gani gani,Genel Bilgi/Durum
Senın gibi kerizllerrr hisseyi tutacak ki biz al sat yapalım:) sunuda soleylettın bna:),Alım-Satım Niyeti
Oyak ve tacirlerin 2026 hedeflerını acıkladıgı raporlarını gorunce banka tasıma anlamıı cıkıyor. ama 1 ayda cıtı deutche ve emeklılık fonları akbankta 192.5 mılyon lot neden alıyor,Hedef Fiyat Sorgulama
Aylık girafikde hala artı 9 u var yedirir mi balıma sana o artı 9 u ytd:)),Alım-Satım Niyeti
2025 özet paramız enflasyon karşısında akbank yatırımcısı olduğumuz halde eridi,Risk ve Haber Analizi
"1 haftada aldığımı daha fazlasıyla verdim. çıktım, sanırım faize yatıracağım. nerelere düşeceğini kestirsem çıkmazdım",Genel Bilgi/Durum
Dinçer Aydın anlıyorum..gerçekten sonucu kestirmek çok zorlaştı..batırıyorlar ve bıktırıyorlar insanları..ekonomi kanalları sabah akşam bankaların önderliğinde ilerliyor diye diye,Genel Bilgi/Durum
"Gmz Dmr bankalara alıcı sokup durdular,şimdide döküyorlar insanları",Genel Bilgi/Durum
"2024 civarı yani yıllar önce: miatek 77.75 den 36.88 e , bryat 4500 lerden 2100lere, reeder 78 lerden 6 tl ye vb vb..sonrada uzun yatırımcı bekliyorlar...Türk borsasının nem kapmadığı birşey kalmadı..dünyada ve ülkemizde hiç sorun olmasa,bofa satar ..ne grafik,ne teknik analiz,ne hedef fiyat..hiç birşeyi kestiremez olduk",Hedef Fiyat Sorgulama
niye düştü diyenler piyasayı takip etmeyenler.abd büyüme verisi yüksek geldi.bu faiz indirimi olmayacak manasına geliyor.,Risk ve Haber Analizi
Trend bitti artık bankalardan cıkıolar,Piyasa Trend/Tahmin
GÜLE GÜLE 2025 VERDİ ELİMİZE AKBANK🫐🍆,Genel Bilgi/Durum
2025 ENFLASYON KADAR BİLE YÜKSELTİLMİYENN KAR ETTİĞİ HALDE 2026 DA BIRAKIN YAPIMCI BALİNALARI YERLİ HAMSİ BİLE BULAMAYACAK HİSSESİNE YATIRIMCI,Risk ve Haber Analizi
Türk borsası yatırımı hak etmiyor yatırımcı bankalara alım ve satım ücreti olarak stopaj ödüyor yetmedi birde aracı kurumların aylık ve 6 aylık 12 aylık bakım maliyeti yatırımcıya ödetiliyor hisse senetleri olduğu yerde sayıyor dolar karşılığı kazançlı değiller Amerika'da hisseler artış yaparken Türk borsasında yatırımcı kaybettiriliyor yatırım yapmak için doğru yer Amerika yanlış yer borsa İstanbul,Alım-Satım Niyeti
"bi de bugün bofa işin içinde değil, o da satsaydı bugün tam olacakmış,bu nedir ya",Genel Bilgi/Durum
"Fiyat ve Teknik Göstergeler (Anlık) ​Son Fiyat: 69,90 TL – 70,45 TL bandında dalgalanıyor. ​Günün Özeti: Hisse bugün yaklaşık %2,92 oranında bir geri çekilme yaşasa da, 11:17 itibarıyla 13,7 milyon lotluk bir işlem hacmiyle destekleniyor. ​RSI (Göreceli Güç Endeksi): RSI şu anda 58,81 seviyesinde. Bu değer, sabah gördüğümüz 36-38 seviyelerinden ciddi bir sıçrama yaparak Al iştahının arttığını ve hissenin güç kazandığını gösteriyor.",Hedef Fiyat Sorgulama
bu bankalar süründürüyor uzun yıllar. Sonra şahlanınca 3-4 ayda deli gibi gidiyor. borsada hisseyi yükseliş zamanına denk getirmezsen uzun yıllar taşıyorsun. Denk getirmekte ancak krizlerde oluyor,Piyasa Trend/Tahmin
"Katarlılar alıyor, İngilizler satıyor. Bakalım kim kazanacak?",Alım-Satım Niyeti
duruşu belli gözü aşağı bakıyor yok enflasyon muhasebesi yabancı lot almış hikaye bunlar canları aşağısını istiyorsa aşağı gider,Risk ve Haber Analizi
"düşüşü enflasyon muhasebesinin kaldırılması için verilen teklife bağlayanlar olmuş ama bankalar finansal kiralama, faktoring ve varlık yönetim şirketleri zaten bundan muaf yutulmuşlardı 2025 yılı için",Risk ve Haber Analizi
Yarın BoFa çalışmaz bilginiz olsun...,Genel Bilgi/Durum
"Ekonomistler;Enflasyon muhasebesinin yapılmasının doğru finansal raporlama sağladığını düşünerek ,yatırımcı üzerindeki güven etkisini arttırdığını söylüyor..dün kaldırıldı zaten,bugün banka hisselerinin durumu ortada..ancak bizim borsamız genelde ,ne hedef fiyatı ne endexi ne grafiği dinler oldu..bofa vb kurum alıyorsa çıkıyor satıyorsa düşüyor..inşallah kazançlı bir yıl olur",Risk ve Haber Analizi
"üstteki yazıma küçük bir düzeltme: dün,enflasyon muhasebesinin kaldırılacağı hep yazıldı,çizildi,biliniyodu yazıcağıma dün kaldırıldı yazmışım",Risk ve Haber Analizi
GÜLER HANIM.. LAHMACUNA ZAM GELİYO AY SONU 200 LŞRA LÜTFEN. RİCA EDİYORUZ.. 70 LİRAYA AKBANK OLURMU.,Genel Bilgi/Durum
"Bu Bofişin biste hiç faydası yok sade hacim yaratıyor. uzun süre hisse taşımıyor trade yapıyor. Hisseye bir girişi var tatlı tatlı geliyor. Ama bir çıkışı varki acıtıyor. tatlı yemenin acı... olur misali. Bankalardan enflasyon muhasabesinide kaldırdılar ama tık yok veriyorlar. Borsa için hala 2026 2.çeyrekde gider deniyor Özel bankalar 1,5-2 sene öncede bu fiyattalardır. para kazandırmayıp reelde %100 e yakın kaybedildi. 2 günde özel bankalar %-5 yakın kaybetirdi. Akbnk zaten yıllardır sürüründürdü 74,5 civarı zirve yapmıştı üstüne yıl geçti bir daha zirve yenilemedi",Risk ve Haber Analizi
10 gündür 70 üstü kapatıyor %3 yükselene kadar o direnç bu direnç dedik 1 günde 70 in küsüratını sildiler :D,Hedef Fiyat Sorgulama
Bankalar gidecek dedikçe Bankalara veriyorlar alın diye önerdikleri 3 gün yaşıyor. Noel rallisini geri viteste yapıyor bankalar,Piyasa Trend/Tahmin
"15 gün önceki fiyat 69,10 az kaldı geri dönecek.",Genel Bilgi/Durum
diğer bankalar yeşil bunda bi şey var,Genel Bilgi/Durum
pislik banka ..bankaendeksi aşağı çekti yetmedi endekside zorluyo,Genel Bilgi/Durum
Bütün nankörler burda.Zirvesini tazeleyen tek banka burası yine zırlıyorlar.Gidin garan işe bakın,Piyasa Trend/Tahmin
"Hep aynı taktik , Türkiye de batan bir tek borsa yatırımcısı. Uzun vadede kazansa da enflasyona ya da diğer gelir getirici şeylere yeniliyor.",Risk ve Haber Analizi
bütün bankalar yeşil bunda bi şey var battımı yoksa,Genel Bilgi/Durum
genelde diğer hisseler iyi Muhammed bey..Akbank ta baskı var..,Genel Bilgi/Durum
Kardeş Allah aşkına az kafanızı kullanın ya bir haber olsa sadece Akbank mı düşer bist gayet iyi,Risk ve Haber Analizi
Bekliyoruz öyle bakalım ne olucak,Alım-Satım Niyeti
Gmz Dmr evet satmamakla en iyisini yaparsın çünkü bu akbank yani elektrikci veya bir ilaç firması değil.. bekliyoruz,Genel Bilgi/Durum
uzun ve orta vade yatırımcıları için yazıyorum.2 yıldır 50 ile 70 arasında sıkışma var.. benzeri hareketlerin sonu yüksek olasılıkla yukarı yönlü büyük cikisla bitiyor. Ben akbank hisseye güveniyorum güzel yükselecek. ancak sabırla beklemeniz gerekiyor..,Genel Bilgi/Durum
Gmz Dmr 2026 artık yapay zeka önderliğinde teknolojide sıçrama çağına giriyoruz. bankacılık sektöründe de teknolojinin farkedecegini düşünüyorum. al satcilar tabiiki daha çok kazanır ama bir tahtaci dostunuz var ise veya siz tahtaci iseniz bu durum geçerli olur. aksi halde çok daha berbat bir duruma düşersiniz.. bugün2026 yılı için bofa bile yapay zekayı konu alıyor.. herkesin kendi seçimi ama akbank umduğumdan daha güzel yerlere gelecek. hepinize iyi kazançlar,Genel Bilgi/Durum
bugün yaptığın en mantıklı hareket akbankı viopta şhortlamak oldu :))),Genel Bilgi/Durum
TUVALETE BİLE GİDERKEN.. AKBANKI DA YANINIZA ALIN.. YOKSA BŞR TUVALET SŞZE PAHALIYA MAL OLABİLİR.. BANA BŞR TUVALET BŞR KERE 200000 TL YE MAL OLDU...,Genel Bilgi/Durum
bundan sonra parayı buralardan bulamayan başka hiçbir yerden bulamayacak çünkü faizler de iyice eridi o yüzden bir dönem sonra borsa tek kazanç kapısı olacak maalesef,Genel Bilgi/Durum
SoygunSA hissesinde bir yeşil kapatan bu oldu.,Genel Bilgi/Durum
Emir Yerlikaya tutar fiyatı bu satiş sonrası.,Genel Bilgi/Durum
akbank tarihi zirve tazeledi.işyatırım tarafından 96 tl hedef fiyat verilmiş bakalım yıl sonuna kadar buralara gelebilecekmi,Hedef Fiyat Sorgulama
Türk borsası kazandırmıyor para enflasyonda hiç olmasın istiyorsanız Amerika borsası daha iyi,Risk ve Haber Analizi
Türkiye'deki en büyük banka Akbank 73 TL hisse fiyatı dolar kuru 1.71 $ dolar Amerika borsasında bu fiyatta çok iyi şirketler var türk borsasında alım satım parası veriyorsunuz birde yıllık veya aylık para alıp satmaya değmez yazık etmeyin kısa vadeli kazanç için daha iyi yer varken,Risk ve Haber Analizi
Ne yapalım kardeş gidip spekülasyon kağıtlara girip yillarca bekliyelim mi,Alım-Satım Niyeti
"altın ve gümüş hikayesi biter, hisse fon ve daha sonra kripto güzel olacak.. akbank sağlam. hepinize iyi kazançlar..",Genel Bilgi/Durum
3 ü bir arada bekliyoruz.. S400 HABERİ.. ENFLASYON MUHASEBE Sİ... BABACAN HABERİ.. YOKSA.. S 400 LE.. OYNARSINIZ..,Risk ve Haber Analizi
"Yürü çaktımadan hissettirmeden, ince ince doğra shortcuları algıcıları Japonları",Alım-Satım Niyeti
lan var ya düşecek endeksi kaldiracam diye neler yapiyorlar,Genel Bilgi/Durum
Daha önce şelale düşüşü yaptığı 4 taban yediği fiyatta hadi bakalın !,Piyasa Trend/Tahmin
Günaydın. Yukarı ve aşağı kademeler çok sığ! Yukarı veya aşağı kopacak ama hangi yöne? BofA belirleyici olabilir...,Genel Bilgi/Durum
2 LOT AKBANK HEP BİR LAHMACUN FİYATINA EŞİTTİR.. BU 30 YILDAN BERİ HEP BÖYLEDİR..,Genel Bilgi/Durum
Merhaba bu hisseyi kredili işlem ile 1 m civarı alıp satıyorum 5-10 haneye giriyor ve. Faiz işletmiyor bu hisseyi çok sevdim günlük satıyorum ytd,Genel Bilgi/Durum
"Öyle böyle diye diye 71 lira oldu Akbank, Japonyanın 0,75 faixini kim ne yapsın:)) Japonya bile bize faize geliyor:)) borsayı öğreneceğim kimse kalmadı!! Biliyorum diyene itina ile ders veririm, kimse sığ borsa bilgisi ile burada ahkam kesmesin, Ytd",Risk ve Haber Analizi
"Yasin Eşma bende sizinle aynı kanıdayım Yasin bey,faiz düşürmeleri tabiki bizim için önemli...bugün ekonomi makalelerinde okudum bunları...umarım sadece kendi yorumlarıdır..",Genel Bilgi/Durum
Bİ KALKUCAK VAR YA NE OLUYO ALALIMMI BURDA DÖNER DUR Bİ BEKLE. YOK VERŞCEKLWR. YOK YA BEKLE Bİ.. DİYENE KADAR.. AKBANK S 400 ÜN TEPESİNDE 00 LİRAYA GİDER..,Genel Bilgi/Durum
71 altı destek 71 üstü köstek iki ara bir dere bakalım nere:)),Hedef Fiyat Sorgulama
akbank abuzer ve onun gibileri qot etmekten bıktı bunlar buraya yorum atmaktan bıkmadı yüzsüz oeeee,Genel Bilgi/Durum
cds 210. tahvıller her gun dusuyor. bu ortamda bankaların gıtmesı beklenır. ancak alıcı olmayınca bofanın ınsafına kaldık.,Genel Bilgi/Durum
hacım yok . alıcı gelmıyor. bofa ve ıs yatırım da basıp duruyor. sahıpsız kaldı bugun. xbank onemlı bır dırencte ve gunlerdır kıramıyor. boyle oldukca pılı bıtıyor. akbank rsı 70 uzerı ıdı. gostergelerı mı sogutoyr nedır?,Genel Bilgi/Durum
SABREDİN S400 HABERİ GELİYO YAKINDA.. BAKAKALIRSINIZ SONRA ARKADAN. MAL ALDIRMAZLAR SONRA SİZE. 50 LİLER 60 LAR HAYAL. 100.LER.GERÇEK..HADİ CANIM.... KALDIRIMDAN.. AKBANK HİSSESİ BULURSUNUZ BELKİ..HADİ,Risk ve Haber Analizi
70.5 destek oldu bakalım kıracakmı ytd,Hedef Fiyat Sorgulama
"Japonya merkez bankası yarın faiz oranını %0.5 den %0.75 e yükseltmesi bekleniyor.son 30 yılın en yüksek faiz oranıymış bu,merkez bankası aynı zamanda faiz arttırımlarının süreceğini vurgulayacakmış.. BİZİM BORSA ,BU DURUMDAN NASIL ETKİLENİCEK ACABA,MALUM; HERŞEYDEN ETKİLENMEYE MERAKLI BİR BORSAMIZ VAR..",Risk ve Haber Analizi
SoygunSA hisseleri kime ne kazandırmış.,Genel Bilgi/Durum
SoygunSA 'nın hangi hissesi kazandırmış.,Genel Bilgi/Durum
cuma Japon merkez Bankası faiz kararı var ottururler adamı dikkat,Risk ve Haber Analizi
Alım satım kim yapıyor paylaşan olsa bari ara sıra,Alım-Satım Niyeti
İlk 5 aracı kurum 385 M lot net satışta. Alışta ilk iki: Ak Yatırım ve Garanti. Satışta ilk iki: BofA ve İş Yatırım.,Genel Bilgi/Durum
"yukarı çek sat, satım fırsatı bu",Alım-Satım Niyeti
Vur 2 milyar lot ile 64.20 ye gondol gibi kafamızı yaşayalım.....,Alım-Satım Niyeti
Xbank hep böyledir düzeltme kelimesi hiç görülmemiş duyulmamış bir kavramdır. Yamultmayla başlar domaltmaya gider... siz siz olun domalmayın,Genel Bilgi/Durum
Ne bir kademe ne bir destek yamultma dediğin böyle olur saniyeler için 1 tl düşülür 5 dk da devre kesilir haydi şimdi akbnk,Hedef Fiyat Sorgulama
endeks duzeltiyom gibi yapın yine ky verecekler dikkat,Genel Bilgi/Durum
Garanti direncten aşağıya verecek gibi bu dik duruş Sabancı'nın diğer hisselerinden yapamadığı bı şey çok ilginç,Genel Bilgi/Durum
"Yani sanki endeks çıkıyorda Akbank düşüyor, algı yapmayın genele yayılan bir düşüş var, bugün düşer yarın çıkar, faiz indirim süreci var CDS düşük seviyede altın gümüş yüksek seviyede, finansal enstrümanların içinde en ucuz ve cazip olan Şu dönemde borsa, Böyle bir dönemde şort açacak kadar a**** değilim kimse kusura bakmasın, ytd",Piyasa Trend/Tahmin
tepenin az üstüne stop koy endeksi bankalarla tutup hadi gidiyoruz diyolar kozalara iki tavan yaptiriyolar ayıp bırakın mühendislikligi,Genel Bilgi/Durum
En az düşen bankayız galiba:)),Genel Bilgi/Durum
Sabırla malda kalan arkadaşlar iyiyiz dimi. Nerede o milletin bedduasını alma kardeş diyenler. Ne dedik sabırla tutan kazanır dedik. 55'lerde 40'lara düşecek diyenler nerede. Israrla malda kalın demiştik ve kazandık. Ben şuan kâr satışı yapmam lazım çünkü çok kâr yaptım. He neden yapıyorum hedefime ulaştım ve 1+1 ev alabiliyorum yarı kâr realizasyonu yapıyorum. Hedefine ulaşan kâr realizasyonu yapmalı. Ama orta vade gene yukarı,Hedef Fiyat Sorgulama
Türk borsası yerine Amerika Birleşik Devletleri borsasına yatırım yapmak daha yararlı olabilir türk borsasında saçma sapan hisse senetleri ile vakit kaybetmemek lazım,Genel Bilgi/Durum
2.5 dolar hayırlı olsun herkese... Ytd.. HADİ bakalım.. Nasıl bırakmıyor herif gidşcem ben diyo...,Alım-Satım Niyeti
"Endeks bı destek Verse 70 ler sağlam destek olacak dirençler yırtılacak, bakacağız göreceğiz Ytd",Hedef Fiyat Sorgulama
"Ya Mehmet harbiden sen bu işi bilmiyorsun, CDS düşüyor faiz iniyor sen düşecek diyorsun, seyret bakalım bundan sonra neler olacak, YTD",Alım-Satım Niyeti
endeks kırmızı takarsa kirilim gerçekleşir yada fuuull yukari en sevdiğim saatler bir adagi bir yukari6 kim kazanacak,Genel Bilgi/Durum
ONUN İÇİN VERMEM..AKBANK DA BATARIM YŞNE VERMEM..SEVE SEVE GÖTÜRCEK.. ÇARE YOK.. ENFLASYON AKBANK İSA GÖTÜRÜR.. HİÇ DİNLEMEZ SABANCI MABANCI..,Risk ve Haber Analizi
yıkım geldi Beyler dediğim oldu Bofa deligibi satıyor hadi hayırlısı biraz sonra heryer kizarir haftasonu iyi haberler olmuycak,Risk ve Haber Analizi
konuş konuş :))) sen boşa salayınca akbank çıkıyorr :DDDd,Genel Bilgi/Durum
"1,5 seneyi geçti aynı yerlerde özel bankalar yeni zirveler yaptı akbnk eski zirvesine bile yaklaşamadı. Bankalar gidecek dedikçe akbnk a verdiler gitmedi. Acaba yerden sonra patlayacakmı?",Piyasa Trend/Tahmin
Bu formda hisse varacağı yere varmış hala daha gözü doymayanlar var bir bakmışsın yıl sonuna kadar 60 indirim işler Faiz kararını fiyatlı yor kaç gündür yeşil mum yakmış Beklenti gerçekleşmiş aklımızla oynamayın aklınız gider bu gün kapanis6 68 altı not alın yıl sonuna kadar 60 kadar cekeceler Bofa devreye satış için hızlı girecek bu gün 70.30 alanlara verdiler zaten ky eline,Piyasa Trend/Tahmin
Boş yorum yapma Mehmet en iyi yer dediğin yer bu fiyatt mı hiç birşey anlamadığın burdan belli bir de yorum yapıyorsun,Genel Bilgi/Durum
BİR KERE OK YAYDAN ÇIKTI.. HEDEF BELLİ KARDEŞİM.. KASTIRA KASTIRA DA OLSA Gİ. DE. CEKKKKKK. 154 MİLYON DOLARLIK 4 GÜN ÖNE MAL ALDILAR.. OTURTA OTURTA... SAKİN.. BU MALI BURALARDA ÇIKAMAZXZZZZ,Hedef Fiyat Sorgulama
Bu satışlar akşam kapanışa doğru hızlanır 68 altı kapatır bankalarda Beklenti gerçekleşti yıl sonuna kadar kimse birşey beklemusin 2026 da tekrar değerlendirmek gerek yılsonu borsa hep satış yemiştir,Piyasa Trend/Tahmin
Arkadaşlar enflasyon yüzde 31 akbank enflasyona göre artsa bile 86 yapar Tahtacı kendide zarar etmeyeceği için benim beklentim yıl sonu 96 dır,Risk ve Haber Analizi
Geçen yıl enflasyon kadar zarar etmedi mi ondan önce ki yıl da adamlar al sat yapıyor senin gibi alıp beklemiyor zarar ettikleri yok,Risk ve Haber Analizi
"İşlem hacmi yüksek hisselerden son iş günü çıkarlar, siyasi riskler yüzünden. Relax",Genel Bilgi/Durum
Sabah 70.30 alanlara geçmiş olsun tepeden mal kitlediler bofa çıkar biraz sonrası sahneye Bugün Cuma,Genel Bilgi/Durum
Deniz Deniz herkesin Kendi kararı ama bugün bankalar fena satis6 yiyecektir6 kaç gündür faiz kararını fiyatladilar,Genel Bilgi/Durum
Kırmızı yakacak birazdan Kaç günlerdir yatırımcıya gel gel yaptılar faiz kararı falan Beklenti gerçekleşti satış yiyecek şıkkı yıl kâr satışları gelecek,Piyasa Trend/Tahmin
holdinglere kaydı para şimdilik geri dönerse bofa yükseliriz öglen yada akşama beklentim.,Piyasa Trend/Tahmin
Mustafa Akkaya Beklenti gerçekleşti faiz kararı bankalar bugün satış yer Akbank 68 kadar gerileye bilir,Piyasa Trend/Tahmin
En iyi alıcı qnb en iyi satıcı yapı kredi bofaydı verdi aldığının çoğunu,Genel Bilgi/Durum
Yazdığımda 70.1 di ama kafasına vurdular anlık alım satımı görebilen var mı?,Alım-Satım Niyeti
Yükseliş zamanı çok yakın beyler gücünüz yettiğince alın bu hisseyi,Piyasa Trend/Tahmin
Vay ben böyle hissenin ya nefret ettim arkadaş,Genel Bilgi/Durum
Helal olsun akbank daşşhak larını ortya koydu,Genel Bilgi/Durum
GÜLER SABANCIIIII. LAHMACUN 150 OLDU HABERİNİZ OLA.. KEBABÇIYA 3 LOT AKBANK VİRMAN YAPTIM 1 LAHMACUN YEDİM.. PARA VERME ABİ AKBANK VER DEXŞ ONA GÖRE GÜLER HANIM..,Risk ve Haber Analizi
BIRAKMIYOR HERİF BURDAN NE GELİRSE KARŞILIYOR.BENCE 70 DEN SONRA YENİ Bİ PERDE AÇILACAK.. OTURTA OTURTA GİDİYO.. YILI YUKARDA JAPATICAKLAR.. E ZAMLARDA VAR. ONUN İÇİN.. DÜŞÜRMEZLER. VALLA DÜŞÜRÜRLERSEDE KENDİ K.... GİRER. ENFLASYON BANA 1 SE ONLARA 5 AZ DAN ÇOK TAN ÇOK GİDER..,Risk ve Haber Analizi
1 senedir aracı kurum çalışanları Faizler inecek bankalar gidecek diyor. Gerçekten faizler inmeye başladı muhtemelen devamıda gelecek ancak bankalar gitmiyor. Eski borsa devirleri bitti. Artık trade işlemleri var adamlar yüksek frekanslı işlemleri robotlara yaptırıp parayı cebe atıyorlar yatırım diye bir şey yok. Dahada böyle sürer . Borsaya yabancı gelmeli o da yok KY giriyor hisseye çakıyorlar satmazsa KY malı zararına taşıyor. öyle bir borsa. Bakalım faizler indi bankalar yükselmedi aracı kurumlar ne yorum yapacak bu sefer .Adamların derdi müşteri gelsin komisyon alayım.,Alım-Satım Niyeti
"Neye seviniyorsak,! Zaten 70 üstüydü, bir zamanlarda.. Bence faiz 100 baz puandan fazla inecek. Bunu fiyatlıyor sanki. Eğer öyle olursa yükseliş devam eder diye düşünüyorum, tabii gündeme bişey düşmezse!",Piyasa Trend/Tahmin
Açıklanalı 1.5 saat oldu faiz bide bu kafayla yorum yapıyor hahahahah,Genel Bilgi/Durum
Gidiyormuş gibi son kes yapıp son kerizleri topladılar tarihte beklenti gelip bist yükslediği görülmemiştir faiz metni de şahindi dikkat edin derim ytd,Piyasa Trend/Tahmin
Satışa başladı bofa 3 milyon alıcıydı 1 milyon satıcı oldu 4 milyon sattı 10 dk içinde,Genel Bilgi/Durum
100 150 gelirse bu fiyatlar dahilinde ama 200 eski tepeyi gösterir jp morganı takip edin derim şimdiye kadar hiçbir tahmini ıskalamadı ve şuan ki tahmini 100 ytd,Piyasa Trend/Tahmin
Cabir ustad biliyor ben 68 den bir emlak işi olduğu için nakte gectım ıstemıyerek. Benım hıssıyatım 150 baz ıner akbank 72 aniden gecip 71 civarında kapatıp ocak ortalarına kadar stabıl gıder. Tabıkı kımseyı bağlamaz malda olsaydım buna göre hareket edecektım.YTD,Genel Bilgi/Durum
Güzel bir sel daha acalım ozman ytd,Alım-Satım Niyeti
