text,label
[AKBNK] bu form hisse varmak yer varmak hâlâ daha göz doymak var bir bakmak yıl son kadar 60 indirim iş faiz karar fiyat yormak kaç gün yeşil mum yakmak beklenti gerçek akıl oynamak akıl gitmek bu gün kapamak 68 altı not alın yıl son kadar 60 kadar çekmek Bofa devre satmak için hız girmek bu gün 70.30 alan vermek zaten Ky el,Piyasa Trend/Tahmin
"[THY] 2028 gibi yükselmek beklemek , 2027 gibi daha net bilgi vermek .",Piyasa Trend/Tahmin
[EREGL] Türkiye en büyük demir Çelik fabrika si ile millet soymak resmen,Genel Bilgi/Durum
"[AKBNK] 1 hafta almak daha fazlasıyla vermek . çıkmak , sanmak faiz yatırmak . nere düşmek kesmek çıkmak",Genel Bilgi/Durum
[KCHOL] hoca 2 şey var birinci yabancı gelmek için dolar yükselmek lazım dolar yükselmek hükümet dolar yükselmek istemek o yüz baskılamak bu sebep yabancı alım yapmak hisse daha aşağı çekmek bu en mantık ikinci biraz Aselsan altın gümüş anlam yükselmek acaba 2026 savaş yıl olmak diye düşünmek değil insan eğer büyük bir savaş olmak ne koç kalmak Ned Thy ama şimdi birinci ben daha makul gelmek,Hedef Fiyat Sorgulama
"[GUMUS] 2022 yıl Türkiye enflasyon % 52,6 olmak ! ! ! bank of America , yayımlamak araştırmak rapor Türkiye enflasyon 2022 yıl ortalama yüz 52,6 olmak iddia etmek . banka kur korumak Tl mevduat sürmek olmak belirmek . ... ... ... .",Risk ve Haber Analizi
"[GARAN] ben bu kâğıt şu anlamak Bofa ile inat , Bofa 2 hafta sürekli satmak bu",Genel Bilgi/Durum
[KCHOL] bu niye düşmek ? bir sebep olmak değil mi ? endeks çok düşmek .,Genel Bilgi/Durum
[GARAN] yatırım dâhi bulamak Nâdir hisse Olucak bu Garan gün gelmek . şahsen maliyet gelmek hep kaçmak . faiz kıyaslamak bakmak ülke en büyük banka kim kazanmak kim kaybetmek .,Genel Bilgi/Durum
[AKBNK] bütün nankör bura . zirve tazelemek tek banka bura yine zırlamak . gitmek Garan iş bakmak,Piyasa Trend/Tahmin
"[THY] Emre sabah beri laf etmek da . . bakmak hisse günlük %1,30 prim . ilerlemek gün bu prim devam etmek sen maaş olmak ve net olmak at Vb ile bura satmak çalışmak da anlaşmak olmak . fark bu durum , değil mi ?",Genel Bilgi/Durum
[KCHOL] Bofa satmak kapamak doğru almak ummak,Piyasa Trend/Tahmin
"[GUMUS] gram altın 1000 Tl üst olmak ! ! ! Bursa kuyumcu oda başkan İsa Altıkardeş , yatırım alt yönelmek tavsiye etmek mart ay kadar olmak süre işaret etmek . Tl baz değer bin Tl üzeri hareket beklemek vurgulamak İsa Altıkardeş , yatırım alt yönelmek tavsiye etmek . ( )",Hedef Fiyat Sorgulama
[THY] banka Show yapmak değil diğer Bıst 30 özellikle senkronize bu durum . aksi olmak önce kapamak bugün endeks 5 günlük ortalama 13 günlük alt düşmek bugün aslında . dolayısıyla banka başlamak şey dua etmek . Show diye olay basit inmek . banka her zaman ayna .,Piyasa Trend/Tahmin
"[GUMUS] Nato savaş hazır ! ! Nato genel sekreter Jens Stoltenberg görmek , Rusya sürekli bir asker yığmak . tabiî bu çok yakın takip etmek bir şey . daha fazla asker , daha ağır teçhizat yerleşmek . böylece askerî yığınak devam etmek .",Risk ve Haber Analizi
[GARAN] hafta son Suriye de birşey olmak pazartesi gün kadar yükselmek olmak lazım . pazartesi sabah 0.70 civar bir enflasyon ile yükselmek ivme kazanmak . asıl düşük gelecek enflasyon Ocak ay olmak bu da piyasa canlı tutmak . Suriye takip etmek operasyon ilk gün nakit olmak için alım fırsat olmak . Suriye de uzun soluk bir olay olmak düşünmek . öyle olmak ABD demek gelecek adım piyasa karışmak bahar kalkan zaman dönmek . şu an gelecek 2 gün keyif çıkarmak lazım .,Risk ve Haber Analizi
[GUMUS] gümüş için deniz kullanmak ama en güzel Bist gibi gelmek ban ara makas fark düşük incelemek tâbi karar siz .,Risk ve Haber Analizi
"[EREGL] 24 bile olmak olay bakmak endeks artı 0,30 Ken Ereğli 23,96 imek endeks artı 1 olmak Ereğli 23,94 mecal yok tahta kızak gelmek",Hedef Fiyat Sorgulama
[AKBNK] aylık hâlâ artı 9 U var yedirmek mi bal sen o artı 9 U :) ),Alım-Satım Niyeti
[GARAN] garanti banka şu an en az dip 160 olmak lazım . baskılamak var . amaç alt toplamak .,Hedef Fiyat Sorgulama
[GUMUS] ABD Ukrayna Suriye tip hibrit savaş istikrar yaratmak Rusya karşı cephe istemek,Risk ve Haber Analizi
[EREGL] Bıst 30 5 dk 12320 üst olmak bir tane yol devam yok salmak gibi Y . T D .,Hedef Fiyat Sorgulama
[GUMUS] imza atmak : savaş ana sebep Ab süreç başlamak ... . ( haber ),Risk ve Haber Analizi
[THY] bu kâğıt üzeri hala analiz yapmak çalışmak var yapmak komik durum düşürmek kendi biri istemek çıkar yok düşmek bu Spk bile güç yetmek hadi artık uyanmak 3 sene hangi analiz hangi yorum veya yorum bilmek hepsi ters köşe olmak,Genel Bilgi/Durum
"[GARAN] Türkiye iştirak olmak da yaramak gibi . . geri alım almak kadar Bofa satmak . . 144 üst çıkmak gitmek . . ne ender din olmak ne grafik , ne faiz indirim , ne teknik analiz , biraz çıkmak çalışmak ertesi gün Bofa dan sert satmak görmek . . nasıl bir hisse hal gelmek anlamak gitmek . .",Risk ve Haber Analizi
"[KCHOL] biraz daha düşmek bu endeks yan başlamak banka satmak diye haber çıkarma . yükselmek mal millet el vermek . 2 kere bu yapmak . çok oyalamak bu fiyat , zaman gelmek yakın başlamak sağ sol balon haber",Risk ve Haber Analizi
[GARAN] gerçekten çok ilginç bura bir oyun dönmek artık kesin gibi . özellikle de Akbank hariç diğer banka . şimdi günlük veri bakmak bank of dün 141 Tl demek almak bugün 139 Tl demek geri vermek . tâbi eğer kendi mal imek bu da ancak iki gün sonra belli olmak . ama gerçekten insan soğutmak bu borsa,Hedef Fiyat Sorgulama
"[GUMUS] 1 ons gümüş Tl cins değer olmak . . Türkiye de , Almanya da aynı fiyat . gümüş fiyat ülke ülke değişmek",Genel Bilgi/Durum
[EREGL] piyasa o zaman gider paraşüt inmek var ve devam etmek eklem filân yapmak altın alın vesselâm beklemek,Genel Bilgi/Durum
[EREGL] bu ne lanet hisse ya sanki satmak beklemek zarar yarı inmek yüz bakmak ancak zarar,Genel Bilgi/Durum
[KCHOL] endeks gitmek endeks hisse gitmek düşmek 2 neden var ya 2026 da savaş çıkmak yâd dolar yükselmek için yabancı talep etmek hisse bilinç düşürmek,Hedef Fiyat Sorgulama
[GARAN] eskiden Bist yabancı oran çok yüksek . o Noel tatil gitmek yıl son 2 hafta in cin top oynamak . yabancı oran şu an tarih en düşük seviye hat yabancı bilmek bazı da Türk . . Suriye taraf haber gelmek son 2 hafta hareket olmak . 5 Ocak 0.50 altı bir enflasyon gelecek . bütçe görüşme sonra enflasyon muhasebe uygulamak karar da gelmek piyasa hız . bugün bilmek ama gelecek hafta itibaren yön yukarı demek . Suriye de biz bir hareket alan kalmak . Akp dış politika biz el kol bağlamak . ora bir operasyon beklemek ama bir kaç nokta psikolojik baskı için müdahale olmak . o da borsa biraz etkilemek . ama o risk almak lazım yukarı gitmek pay daha Yüksek .,Risk ve Haber Analizi
"[EREGL] Avrupa Quote ; sınır karbon düzenlemek Quote ; Ne ( ski ) uyum sağlamak için başlamak bu süreç , şirket küresel rekabet güç korumak : yatırım plan : Erdemir ve İsdemir , 2030 yıl kadar karbon emisyon %25 azalmak amaç toplam 3,2 milyar dolar bir yatırım bütçe ayırmak . sadece 2025 yıl için planlamak yeşil dönüşüm yatırım tutar 825 milyon dolar . net sıfır hedef : şirket , 2030 %25 , 2040 %40 karbon azaltım ve 2050 yıl Quote ; net sıfır Quote ; emisyon ulaşmak taahhüt etmek . enerji yatırım : bu dönüşüm kapsam toplam 1000 Mw kapasite Güneş enerji santral ( Ges ) kurulum da plan dâhil .",Risk ve Haber Analizi
[AKBNK] emir Yerlikaya tutar fiyat bu satmak sonra .,Genel Bilgi/Durum
[AKBNK] borsa haram banka haram faiz diye bir zıkkım var o haram uzak durmak düşmek para yer,Genel Bilgi/Durum
[KCHOL] çok ayıp sayın Koç . . ? ? ?,Genel Bilgi/Durum
[GUMUS] ten para fizikî olmak çekmek hesap kapamak inşallah tepki çok Olur çeki düzen vermek,Alım-Satım Niyeti
[THY] Val bilmek yükselmek yükselmek borsa ama bir geri çekmek olmak gitmek ben işkillenmek bu Bofa alım hiç hoş gitmek çiti takas takip etmek lazım,Alım-Satım Niyeti
[GARAN] ABD enflasyon beklenti alt gelmek .,Risk ve Haber Analizi
[EREGL] yakın simit ucuz hisse diye pazarlamak artık,Genel Bilgi/Durum
[AKBNK] yükselmek diye sevinmek aslında borsa ağlamak hal 1 gün olmak gülmek . hisse daha görmek zirve bile gelmek diğer özel banka 3 kere yeni zirve yapmak bu kadar zaman . hedef fiyat vermek kurum var . Olur borsa bu yıl coşmak Buda ara gider yabancı gelmek tabiî yok iş zor,Hedef Fiyat Sorgulama
[GARAN] adam Maduro 3 saat almak bile :) biz enflasyon bakmak sal .,Risk ve Haber Analizi
[KCHOL] ender yeşil Koç yine kırmızı ne olmak küçük yatırım,Genel Bilgi/Durum
[AKBNK] daha önce şelâle düşmek yapmak 4 taban yemek fiyat hadi Bakal !,Piyasa Trend/Tahmin
"[KCHOL] geçen sene 6 lira civar temettü vermek . bu sene de sen kallavi temettü beklemek . bir kez de yatırım yapmak sevinmek , satmak değil",Risk ve Haber Analizi
"[KCHOL] bir temettü vermek , sonra perişan etmek millet . yıl olmak yıl olmak ,",Risk ve Haber Analizi
[GARAN] sadet Sara olay var Okan Buruk iş iç demek eskort dava bile hisse etkilemek,Genel Bilgi/Durum
[GARAN] bugün kadar o kadar yatırım yapmak ama sen kadar bir hisse yatırım araç tiksinmek beş para etmek böyle bir saçmalık görmek,Genel Bilgi/Durum
"[GUMUS] son dakika : Rusya Aralık bombalamak roket salmak devam etmek ... . . Ukrayna Çerkeş şehir savaş baş bu yanmak görmek en büyük patlamak kaydetmek ... . . Kiev kuzey çekmek uydu fotoğraf yaklaşık 5 kimlik Rus asker konvoy görmek . ... ... Avrupa birlik , Ukrayna savaş uçak da sağlamak . ... ( Odatv )",Risk ve Haber Analizi
"[GUMUS] İngiltere basın , Putin nükleer buton basmak . ! ... . . güç ilgili talimat , nükleer savaş çıkmak çıkmak gündem getirmek ... . . Bbc Moskova muhabir Steve Rosenberg imza analiz , bir itiraf başlamak . pek çok kez , Putin bu asla yapmak diye düşünmek . sonra gitmek yapmak . demek . ( )",Risk ve Haber Analizi
[KCHOL] peki bu Arçelik hep mi zarar etmek ? :),Genel Bilgi/Durum
"[GUMUS] kripto para kolay yol zengin olmak hayal yatırım intihar nasıl sürüklemek ? kripto para kısa süre büyük meblâğ kazanmak için bir an ilgi çekmek fakat çok bahşetmek de Quote ; Ay karanlık yüz Quote ; de bulunmak . iç çıkmak bir kısır döngü girmek kişi , depresyon girmek çevre , aile , iş sorun yaşamak ve sonuç intihar kadar gitmek .",Genel Bilgi/Durum
[AKBNK] oynamak resmen Ky le dünya en borsa biri Tokat dolu,Genel Bilgi/Durum
[GARAN] alım satım paylaşım yapmak,Alım-Satım Niyeti
[AKBNK] kırmızı yakacak birazdan kaç gün yatırım gelmek gelmek yapmak faiz karar falan beklenti gerçek satmak yiyecek şık yıl kar satmak gelmek,Piyasa Trend/Tahmin
[THY] iş durum görmek görmek ses kalmak dil şeytan var,Genel Bilgi/Durum
"[GUMUS] ... son dakika : Rusya Ukrayna nükleer santral vurmak durum çok vahim olmak . ! ... ... uluslararası atom enerji ajans ( Uaea ) , Ukrayna nükleer santral ve radyoaktif atık depolamak tesis vurulmak duyurmak . ( )",Risk ve Haber Analizi
"[AKBNK] yani sanki endeks çıkmak Akbank düşmek , algı yapmak genel yaymak bir düşmek var , bugün düşmek yarın çıkar , faiz indirim süreç var Cds düşük seviye altın gümüş yüksek seviye , finansal enstrüman iç en ucuz ve cazip olmak şu dönem borsa , böyle bir dönem şort açmak kadar a değil kimse kusur bakmak ,",Piyasa Trend/Tahmin
"[GUMUS] Putin gizli silâh devre sokmak ! ... ... Rusya Ukrayna işgal üçüncü gün çatışmak şiddet , Rus birlik askerî hedef saldırı ağır Cruise füze salmak Batı savaş yetkili daha korkunç bir uyarı gelmek . Ukrayna yönelik saldırı çıkmaz girmek Rusya atom bomba eşdeğer ceset buhar ve iç organ zarar vermek vakum bomba silâh başvurmak korkmak dil getirmek . kullanmak konu uyarmak . ( )",Risk ve Haber Analizi
"[GUMUS] ... . faiz artırım altın üstün performans sergilemek ! ! dünya altın konsey , şeytan detay gizlemek , Fed faiz artmak dönem altın görece daha iyi ve yüksek performans göstermek dikkat çekmek . finansal piyasa beklenti ve özellikle tahvil faiz altın fiyat üzeri tarih olmak kuvvet bir etki olmak belirmek konsey , ABD hisse piyasa faiz artırım önce iyi performans göstermek fakat faiz artmak sonra altın geri kalmak dikkat çekmek . ( ) ...",Risk ve Haber Analizi
"[GUMUS] adım adım işgal : Rus uydu böyle görüntülemek ! dünya endişe iç sınır yükselmek savaş tehdit kenetlemek durum . Rusya , Ukrayna ve Belarus sınır yakın bölge konuşlanmak askerî birlik ve malzeme uydu fotoğraf yansımak . her geçen gün tansiyon yükselmek bölge , sınır hat yakın yer Rusya konuşlanmak askerî malzeme uydu görüntü . ( alıntı )",Risk ve Haber Analizi
"[AKBNK] işlem hacim yüksek hisse son iş gün çıkar , siyasî risk yüz . Relax",Genel Bilgi/Durum
[ALTIN] merkez Banka elbet altın satmak bırakmak zor kalmak o zaman görmek ben alt nasıl tutmak .,Risk ve Haber Analizi
[KCHOL] kaçırmak bakmak küçük yatırım bu gidişat son ben yatırım diye herkes alt yönelmek sonra çok Arar İsis geçmek .,Alım-Satım Niyeti
[AKBNK] 2.5 dolar hayır olmak herkes ... . . hadi bakmak . . nasıl bırakmak herif gidi ben demek ...,Alım-Satım Niyeti
[THY] görmek kapamak önce karanlık görmek ve kapamak . demek ki anlamak anlamak kademe ne olmak Resne karanlık seans iç görmek seviye görmek kapamak yapmak . sen istemek an istemek anlamak .,Piyasa Trend/Tahmin
[EREGL] tâbi Spk da ayrıca sorum ... yüksek faiz ortam zaten para girmek olmak borsa ... sürekli halk arz izin vermek . . 2.5 lira fiyat olmak ihlâs holding gibi hisse yüz . Fenerbahçe gibi hisse yüz 400 bedel izin vermek . . yatırım neden olmak için ...,Hedef Fiyat Sorgulama
[GUMUS] Denizbank da gümüş hesap var,Genel Bilgi/Durum
[GARAN] maliyet gelmek çıkmak çok bile kalmak psikoloji daha değer bir sürü hisse var . garanti de kaçırmak yatırım yanmak .,Alım-Satım Niyeti
[GARAN] hisse geri alım Türkiye değil Avrupa iştirak ile ilgi . . insan yanılmak ... . .,Alım-Satım Niyeti
"[THY] vade son olmak için , cuma İstanbul pazartesi de Tüik enflasyon açıklamak sonra düse kırmak geçer diye düşünmek",Risk ve Haber Analizi
[ALTIN] bu dönem altın almak mı mantık dolar mı ?,Genel Bilgi/Durum
[THY] Thy ; 100 milyar Tl yatırım ile dünya en büyük kargo terminal,Risk ve Haber Analizi
[AKBNK] trend bitti artık banka çıkmak,Piyasa Trend/Tahmin
[THY] battal gazi biz hâlâ vize var zaten gitmek ne kadar olmak ki önem olmak Çin gelecek,Risk ve Haber Analizi
