text,label
[AKBNK] Yükselidi diye seviniyoruz aslında borsada ağlancak halimize 1 günde olsa güldük.Hisse daha gördüğü zirvesine bile gelemedi diğer özel bankalar 3 kere yeni zirve yaptı bu kadar zamandır. 100TL hedef fiyat veren kurumlar var .Olurda borsa bu yıl çoşarsa buda arada gider yabancı gelirse tabii yoksa işi zor,Hedef Fiyat Sorgulama
[AKBNK] Akbank güzel yerlere gelecek. elinizdekileri satmayın ama sabredin,Piyasa Trend/Tahmin
[AKBNK] SATIŞ BAŞLADI,Piyasa Trend/Tahmin
[AKBNK] bugun ıstanbul borsasında endeks neden yukseldi,Genel Bilgi/Durum
[AKBNK] yılın ilk günü borsamız güzel havası versinler diye herhalde. başka bir nedeni yok,Genel Bilgi/Durum
[AKBNK] 20 ye kadar düşüş bekliyor alanlar kaybedecek gibi,Piyasa Trend/Tahmin
[AKBNK] düşerken 2 saniyede yükselirken 10 senede ömrünüzü çalabilir,Genel Bilgi/Durum
[AKBNK] bu hisseden aman aman uzak durun sakın almayın,Piyasa Trend/Tahmin
[AKBNK] Asya bankasından 100 milyon dolar kaynak sağlandı 5 yıl vadeli,Risk ve Haber Analizi
[AKBNK] Alankurum var mı.Teşekkürler.,Genel Bilgi/Durum
[AKBNK] Ben alıyorum,Alım-Satım Niyeti
[AKBNK] Artık yürü beya,Piyasa Trend/Tahmin
[AKBNK] SoygunSA hisseleri,Genel Bilgi/Durum
[AKBNK] endeksi duşüren-kötü ellerde,Genel Bilgi/Durum
[AKBNK] 5 ocak pztesi inflasyon bildirisinde ters oynayamaz,Risk ve Haber Analizi
[AKBNK] Özel bankalar içinde en çöp olanı . Bitcoin gibi isim koysak buna it coin derdim. 2026 da garan gider bu arkasından bakar,Genel Bilgi/Durum
[AKBNK] diger bankalar nasil bu nasil endeks umrunda degil,Genel Bilgi/Durum
[AKBNK] xbank iyi gidiyordu bu bozdu işi,Genel Bilgi/Durum
[AKBNK] nıye düştu bu şimdi kim satıyor goren varmı,Genel Bilgi/Durum
"[AKBNK] diğer bankalara oranla,bu amma nazlandı",Genel Bilgi/Durum
[AKBNK] xbank an itibariyle. %+1.20,Genel Bilgi/Durum
[AKBNK] 2025🎄🎅🔔❄AKBANK ÖZET ENFLASYON UÇTU GÜMÜŞ UÇTU ALTIN UÇTU FAİZ UÇTU HİSSE İSE 🫐🍆ENFLASYON KARŞİSİNDA YÜZDE YİRMİİKİ ERİYİP ZARARLA ELİMİZE VERDİ,Genel Bilgi/Durum
[AKBNK] 5 ocak enflasyonu bekliyor banka sektorü,Risk ve Haber Analizi
[AKBNK] 3 aralikta enflasyonla yukselmişti enflasyon oncesi duşmesi normal ya yuksek çikarsa diye,Risk ve Haber Analizi
[AKBNK] KORAY CİM ÖYLE ŞEYLERE KAFA YORMA.. BEYNİN YANAR. ONLAR EKİPLER. KARŞILIKLI İŞLEM YAPIYO LAR KİMDE NE VAR BİLİYO LAR.. 100000 ÜSTÜ BÜTÜN LOTLARINI SAYIYO LAR. BOFA MOFA BUNLARI GEÇ. SEN 120 LİRADA MUMU HANGİ OTELDE. HANGİ ŞARAP LA. SÖNDÜRECEĞİNİ DÜŞÜN..,Hedef Fiyat Sorgulama
[AKBNK] lan hayır işbankası +1 yakıyor ykbnk +0.5 yakıyor -1.5 tan gelip sen -%0.7 den gelip %0.5+ yakamıyosun bofa ne baskıladın kağıdı dün yukardan 12m mal alıyosun bugün 2m mal çakıyosun. hayır zararına yapıyosun bide,Risk ve Haber Analizi
[AKBNK] bu pılanlı soyguna zemın harcayan butün kurumların sorumlularının taaaa...,Genel Bilgi/Durum
[AKBNK] oynuyorlar resmen ky le dunyanın en duzambaz borsalarından bırındeyız tokatcılarla dolu,Genel Bilgi/Durum
[AKBNK] maliyetim 69.60..yeni yıl sonrası güzel bir ivme bekliyorum..,Alım-Satım Niyeti
[AKBNK] düştü zaten 67i gördü,Genel Bilgi/Durum
[AKBNK] endekse rağmen çok güçlü,Genel Bilgi/Durum
[AKBNK] Geliyor gelmekte olan.,Piyasa Trend/Tahmin
"[AKBNK] Varoş sohbet sitesi yapmayalım,elit bilgiler paylaşalım.endekse rağmen çok güçlü durdu o yüzden alım kararımı öne çektim.daha önceki kötü endekse rağmen grafik hareketleri çok iyi.kırmızı oldukça insanlar ekliyor.yatırımcıları paralı insanlar.tabi bu sitede Cenk gibi bir kaç varoşta var onlarıda idare etçez :)",Alım-Satım Niyeti
[AKBNK] Ben 68.95 den 5000 lot alınca yükseldi akıllı olun yarın satarım kırmızı olur :),Alım-Satım Niyeti
"[AKBNK] Cenk diye arkadaş bugün 5000 lot aldım,fakat ben düştükçe ekliyorum çıktıkça satıyorum.yılbaşından sonra satarım.",Alım-Satım Niyeti
[AKBNK] Geçenlerde Akbank iyiydi şimdi garanti neden böyle,Genel Bilgi/Durum
[AKBNK] SİZ ŞİMDİ BURALARDA ALMIYOSUN UZ YA.. HASRET KALICAK SUNIZ BURALARDA.. GEÇEN YIL AYNI BENİM GARANTİDE DÜŞTÜĞÜM DURUMA DÜŞÜCEJSŞNŞZ 60 LŞRADA GARANTİ SATTIM.. EBENİNKİNİ GÖRDÜM.. SONRA 138..,Genel Bilgi/Durum
[AKBNK] HASAN BEY ALDINMI 65 İN 6 LISINI.... ABUZER VE SİZE. HASAN BEY 100 LİRADAN VERİCEK..,Hedef Fiyat Sorgulama
[AKBNK] Yeni yıla en az zararla girmekte fayda var sanki. Herkese bol şanslar.,Genel Bilgi/Durum
[AKBNK] bankalarda bugun ıstah var ancak akbank henuz tepkı veremedı. dıger ozel bankalar daha ıyı suan. akbank ı salsalar xbank taa ggıdecek,Piyasa Trend/Tahmin
[AKBNK] Abd hilafında suriyeye operasyon başlarsa abd nin ilk hamlesi HALKBANK DAVASI nı tekrar başlatmak olabilir. O vakit paraşütsüz atlamaya hazır olun,Risk ve Haber Analizi
[AKBNK] 70 üstüne atması durumunda garantiyi yakalayabilir.,Piyasa Trend/Tahmin
[AKBNK] HASAN BEY.. 65 İN BAŞINI ALABİLİRSİNİZ.. O İŞLER BİTTİ..,Hedef Fiyat Sorgulama
"[AKBNK] 65 olunca görürsün kim alıyor başını,pazartesi yazcem",Piyasa Trend/Tahmin
"[AKBNK] Arkadaşlar rahat olun 65 düşerse çok yüklü alcem,ozaman 74 ü geçecek tahtacı dayanamıcek.göreceksiniz :)",Alım-Satım Niyeti
[AKBNK] 1 yıldır hisse 74 dü gecememiş 4 defa denemiş adam 110 diyor ülkede kerizzzz cokkkk gani gani,Hedef Fiyat Sorgulama
"[AKBNK] geçen hafta 69 dan pişman olmuştum, geri aldım, buyuksun tahtacı",Alım-Satım Niyeti
[AKBNK] SEN TAHTACIYA YALVARICAN 110.LİRADAN BANA DA VER BENDE gELİMDE GEZDŞRŞM.. DİYE.. ÇOK KONUŞTURMA HANIMLAR VAR BURDA,Hedef Fiyat Sorgulama
[AKBNK] Senın gibi kerizllerrr hisseyi tutacak ki biz al sat yapalım:) sunuda soleylettın bna:),Genel Bilgi/Durum
[AKBNK] 59 MALİYET ABUZER. BAK BAKALIM KİM KİMİN BAŞINDA OTURUYO..,Alım-Satım Niyeti
[AKBNK] Tahtacının bile eline verdiler bugun varın gerisini siz düşünün,Genel Bilgi/Durum
[AKBNK] Borsadan uzak durun en sonki haraketden %15 aldım çıktım parayı gümüşe yatirdım kafam rahat mis .,Alım-Satım Niyeti
[AKBNK] Tahtacı bir adım attı ama 10 dk geri ele verdiler :),Genel Bilgi/Durum
[AKBNK] Oyak ve tacirlerin 2026 hedeflerını acıkladıgı raporlarını gorunce banka tasıma anlamıı cıkıyor. ama 1 ayda cıtı deutche ve emeklılık fonları akbankta 192.5 mılyon lot neden alıyor,Risk ve Haber Analizi
[AKBNK] Aylık girafikde hala artı 9 u var yedirir mi balıma sana o artı 9 u ytd:)),Piyasa Trend/Tahmin
[AKBNK] Çıkardıkları gibi düşürüyorlar,Genel Bilgi/Durum
[AKBNK] Hepsini sattım dua edin dahada düşsün geri alcem :),Alım-Satım Niyeti
[AKBNK] Endex 11200 kırmasın dua ette kadir ben görürüm ozman seni,Risk ve Haber Analizi
[AKBNK] 72 71 iken uyardım bu yıl 4 defa aynı hareketi yaptı dedım kadir diye bir kerizzzz vardı ne diyordu o,Piyasa Trend/Tahmin
"[AKBNK] Çöp kağıt,20 TL eder gözümde",Hedef Fiyat Sorgulama
[AKBNK] 54 e kadar yolu var,Piyasa Trend/Tahmin
[AKBNK] 2025 özet paramız enflasyon karşısında akbank yatırımcısı olduğumuz halde eridi,Genel Bilgi/Durum
"[AKBNK] böyle borsa olmaz olsun. değil uzun vade, kısa vade bile yatırım yapılmaz buralarda.",Genel Bilgi/Durum
"[AKBNK] 1 haftada aldığımı daha fazlasıyla verdim. çıktım, sanırım faize yatıracağım. nerelere düşeceğini kestirsem çıkmazdım",Alım-Satım Niyeti
[AKBNK] Dinçer Aydın anlıyorum..gerçekten sonucu kestirmek çok zorlaştı..batırıyorlar ve bıktırıyorlar insanları..ekonomi kanalları sabah akşam bankaların önderliğinde ilerliyor diye diye,Genel Bilgi/Durum
"[AKBNK] Gmz Dmr bankalara alıcı sokup durdular,şimdide döküyorlar insanları",Genel Bilgi/Durum
"[AKBNK] 2024 civarı yani yıllar önce: miatek 77.75 den 36.88 e , bryat 4500 lerden 2100lere, reeder 78 lerden 6 tl ye vb vb..sonrada uzun yatırımcı bekliyorlar...Türk borsasının nem kapmadığı birşey kalmadı..dünyada ve ülkemizde hiç sorun olmasa,bofa satar ..ne grafik,ne teknik analiz,ne hedef fiyat..hiç birşeyi kestiremez olduk",Genel Bilgi/Durum
[AKBNK] 2025 yılı dunya borsaları rallı yaparken bızım borsa çöp. yıl sonu kapaınrken bıle dusuyor.,Genel Bilgi/Durum
[AKBNK] akbnk SHORT,Alım-Satım Niyeti
[AKBNK] Alım satım yapan kimler,Genel Bilgi/Durum
"[AKBNK] ben satıyorum dostum, sadece onu bilirim",Alım-Satım Niyeti
[AKBNK] Eflayon almış başını gitmiş... Ev kiraları ödenemez hale geldi.,Risk ve Haber Analizi
[AKBNK] 69.30 üstü bekleneblir bence halen umut var,Piyasa Trend/Tahmin
[AKBNK] niye düştü diyenler piyasayı takip etmeyenler.abd büyüme verisi yüksek geldi.bu faiz indirimi olmayacak manasına geliyor.,Risk ve Haber Analizi
[AKBNK] Trend bitti artık bankalardan cıkıolar,Piyasa Trend/Tahmin
[AKBNK] 2025 ENFLASYON KADAR BİLE YÜKSELTİLMİYENN KAR ETTİĞİ HALDE 2026 DA BIRAKIN YAPIMCI BALİNALARI YERLİ HAMSİ BİLE BULAMAYACAK HİSSESİNE YATIRIMCI,Genel Bilgi/Durum
[AKBNK] Türk borsası yatırımı hak etmiyor yatırımcı bankalara alım ve satım ücreti olarak stopaj ödüyor yetmedi birde aracı kurumların aylık ve 6 aylık 12 aylık bakım maliyeti yatırımcıya ödetiliyor hisse senetleri olduğu yerde sayıyor dolar karşılığı kazançlı değiller Amerika'da hisseler artış yaparken Türk borsasında yatırımcı kaybettiriliyor yatırım yapmak için doğru yer Amerika yanlış yer borsa İstanbul,Genel Bilgi/Durum
[AKBNK] GÜLER HANIM.. NE MAL TOPLADINIZ BE.. ARTIK SÜRÜN YUKARI.. Bİ 100 Ü GÖRELİM ARTIK,Hedef Fiyat Sorgulama
[AKBNK] YILBAŞI ÖPÜCÜĞÜ YAPIYO LAR.. HESAP KAPATANLAR BORCUNU KAPATANLAR. YILBAŞI TATİLCİLERŞNE. TABİ NOEL TATİLİ.. E ÖPMELER NORMAL.. AŞK ÖPÜCÜKLERİ BUNLAR.. HART OLMASIN ÖNEMLİ OLAN O.. HART OLURSA KİMSE DAYANAMAZ,Genel Bilgi/Durum
[AKBNK] Düşerken ne kadar hızlı gidiyordu çıkarken ise çok nazlı. Bu günde böyle oyalanacağız galiba.,Genel Bilgi/Durum
[AKBNK] Hiçbir b** anlamadım dünden beri ne oldu niye bu kadar düştü BIST yesil şili'deyken yuz de 3 düştü,Genel Bilgi/Durum
"[AKBNK] bi de bugün bofa işin içinde değil, o da satsaydı bugün tam olacakmış,bu nedir ya",Risk ve Haber Analizi
"[AKBNK] Fiyat ve Teknik Göstergeler (Anlık) ​Son Fiyat: 69,90 TL – 70,45 TL bandında dalgalanıyor. ​Günün Özeti: Hisse bugün yaklaşık %2,92 oranında bir geri çekilme yaşasa da, 11:17 itibarıyla 13,7 milyon lotluk bir işlem hacmiyle destekleniyor. ​RSI (Göreceli Güç Endeksi): RSI şu anda 58,81 seviyesinde. Bu değer, sabah gördüğümüz 36-38 seviyelerinden ciddi bir sıçrama yaparak Al iştahının arttığını ve hissenin güç kazandığını gösteriyor.",Piyasa Trend/Tahmin
[AKBNK] bu bankalar süründürüyor uzun yıllar. Sonra şahlanınca 3-4 ayda deli gibi gidiyor. borsada hisseyi yükseliş zamanına denk getirmezsen uzun yıllar taşıyorsun. Denk getirmekte ancak krizlerde oluyor,Genel Bilgi/Durum
"[AKBNK] Katarlılar alıyor, İngilizler satıyor. Bakalım kim kazanacak?",Risk ve Haber Analizi
[AKBNK] 70.10 son kale,Hedef Fiyat Sorgulama
[AKBNK] Saat 16:30 'a kadar düşmesi muhtemel gibi görünüyor.,Piyasa Trend/Tahmin
[AKBNK] Erken düştü,Genel Bilgi/Durum
[AKBNK] duruşu belli gözü aşağı bakıyor yok enflasyon muhasebesi yabancı lot almış hikaye bunlar canları aşağısını istiyorsa aşağı gider,Piyasa Trend/Tahmin
"[AKBNK] 70,15",Genel Bilgi/Durum
[AKBNK] Bence bu düşüş degildi likidite girişi dewam ediyor bence olsa olsa soluklanma dır ytd,Piyasa Trend/Tahmin
"[AKBNK] düşüşü enflasyon muhasebesinin kaldırılması için verilen teklife bağlayanlar olmuş ama bankalar finansal kiralama, faktoring ve varlık yönetim şirketleri zaten bundan muaf yutulmuşlardı 2025 yılı için",Risk ve Haber Analizi
[AKBNK] Yarın BoFa çalışmaz bilginiz olsun...,Risk ve Haber Analizi
"[AKBNK] Ekonomistler;Enflasyon muhasebesinin yapılmasının doğru finansal raporlama sağladığını düşünerek ,yatırımcı üzerindeki güven etkisini arttırdığını söylüyor..dün kaldırıldı zaten,bugün banka hisselerinin durumu ortada..ancak bizim borsamız genelde ,ne hedef fiyatı ne endexi ne grafiği dinler oldu..bofa vb kurum alıyorsa çıkıyor satıyorsa düşüyor..inşallah kazançlı bir yıl olur",Risk ve Haber Analizi
"[AKBNK] üstteki yazıma küçük bir düzeltme: dün,enflasyon muhasebesinin kaldırılacağı hep yazıldı,çizildi,biliniyodu yazıcağıma dün kaldırıldı yazmışım",Risk ve Haber Analizi
[AKBNK] AY SONU... BİTŞRMEDENNNNNNNN. GİTMEZ. HERKESİ BİLLUR GİBİYAPACAK.. ESAS MALI 100 LİRADA ÇAKACAK.. GELMEZLER DEMİYİN. GELİRLER...... 110 A DA GELİRLERRRRR. 12O.... BU ÜLKENİN KERİZİYLE. KEREVİZİ ÇOK LEZZETLİDİR,Hedef Fiyat Sorgulama
[AKBNK] NASIL SAPLALADILAR.. DEDİM SİZE. HİÇ DİNLEMEZLER. ŞİMDİ KREDİLİLERİ NASIL DÖKECEKLER.. YEDİRİRLERMİ.... SONRA YOLA DEVAM..,Genel Bilgi/Durum
"[AKBNK] saholla yakın bağları var, sahol dip görüp tavan yaptı saholun düşüş etkisi yansımış olabilir ama tek sorun saholun tavan yapması akbnkyi etkiler mi cumaya kadar zaman gösterir ytd",Risk ve Haber Analizi
"[AKBNK] Bu Bofişin biste hiç faydası yok sade hacim yaratıyor. uzun süre hisse taşımıyor trade yapıyor. Hisseye bir girişi var tatlı tatlı geliyor. Ama bir çıkışı varki acıtıyor. tatlı yemenin acı... olur misali. Bankalardan enflasyon muhasabesinide kaldırdılar ama tık yok veriyorlar. Borsa için hala 2026 2.çeyrekde gider deniyor Özel bankalar 1,5-2 sene öncede bu fiyattalardır. para kazandırmayıp reelde %100 e yakın kaybedildi. 2 günde özel bankalar %-5 yakın kaybetirdi. Akbnk zaten yıllardır sürüründürdü 74,5 civarı zirve yapmıştı üstüne yıl geçti bir daha zirve yenilemedi",Risk ve Haber Analizi
[AKBNK] Yine sonunda tahtacı kazandı. Yarın ola hayrola.,Genel Bilgi/Durum
[AKBNK] 69.85 kapanış,Genel Bilgi/Durum
[AKBNK] 10 gündür 70 üstü kapatıyor %3 yükselene kadar o direnç bu direnç dedik 1 günde 70 in küsüratını sildiler :D,Genel Bilgi/Durum
[AKBNK] sağlam satış yedi daha 68e kadar yolu var ytd,Piyasa Trend/Tahmin
[AKBNK] Aklım kesti artık bunun 80-90 olması mümkün değil 58 - 60 lardan alıcan dayanabilirsen 70 de verecen,Piyasa Trend/Tahmin
[AKBNK] Bu kadarda soygun olmaz ama,Genel Bilgi/Durum
[AKBNK] Bankalar gidecek dedikçe Bankalara veriyorlar alın diye önerdikleri 3 gün yaşıyor. Noel rallisini geri viteste yapıyor bankalar,Piyasa Trend/Tahmin
"[AKBNK] 15 gün önceki fiyat 69,10 az kaldı geri dönecek.",Piyasa Trend/Tahmin
[AKBNK] Battı herhalde banka.,Genel Bilgi/Durum
[AKBNK] Akşam düşür al sabah +3 ver Her gün aynı terane,Genel Bilgi/Durum
[AKBNK] Artık alıştık hep aynı taktik i 73 den dönüş başladı,Genel Bilgi/Durum
[AKBNK] Ne oldu da düşüyor bu nımussuz,Genel Bilgi/Durum
[AKBNK] % -2.22. 70.35 eyvah eyvah,Genel Bilgi/Durum
[AKBNK] klasik 74 - 54 hareketini yapıyor ytd.,Piyasa Trend/Tahmin
[AKBNK] Neler oluyor buna?,Genel Bilgi/Durum
[AKBNK] yılbaşı rallisiymiş 2026 da borsa daha iyi olacakmış mış mış mış,Piyasa Trend/Tahmin
"[AKBNK] hayy Allah,dün de -%1.30 cıvarı kırmızı kapatmıştı..",Genel Bilgi/Durum
[AKBNK] Japonya dan kaynaklı olabilir:))),Risk ve Haber Analizi
"[AKBNK] 1 lira art , 2 lira düş , 2 lira art , 3 lira düş. Yılbaşı yıl sonu bak değişen yok. Kazanan büyük yatırımcılar yani al sat yapanlar.",Genel Bilgi/Durum
[AKBNK] diğer bankalar yeşil bunda bi şey var,Genel Bilgi/Durum
[AKBNK] pislik banka ..bankaendeksi aşağı çekti yetmedi endekside zorluyo,Genel Bilgi/Durum
[AKBNK] Bütün nankörler burda.Zirvesini tazeleyen tek banka burası yine zırlıyorlar.Gidin garan işe bakın,Genel Bilgi/Durum
"[AKBNK] Hep aynı taktik , Türkiye de batan bir tek borsa yatırımcısı. Uzun vadede kazansa da enflasyona ya da diğer gelir getirici şeylere yeniliyor.",Genel Bilgi/Durum
[AKBNK] tabana mı gidiyor satan kim,Piyasa Trend/Tahmin
[AKBNK] bütün bankalar yeşil bunda bi şey var battımı yoksa,Genel Bilgi/Durum
[AKBNK] genelde diğer hisseler iyi Muhammed bey..Akbank ta baskı var..,Genel Bilgi/Durum
[AKBNK] Ulkeyi etkikeyecek onden bir haber aldilar gibi,Risk ve Haber Analizi
[AKBNK] anlık 71.50. -c,Genel Bilgi/Durum
[AKBNK] Bekliyoruz öyle bakalım ne olucak,Alım-Satım Niyeti
[AKBNK] Allahın cezası hep gözü aşağıda endex kırmızıya döndüğü an 65 lerde,Piyasa Trend/Tahmin
"[AKBNK] bist 30 +%0.90 lardayken bu bi tık artmıyosa , öğleden sonra endex bira aşağıya salarsa kendini bunu düşünemiyorum bile..inşallah toparlar bu ne ya",Risk ve Haber Analizi
"[AKBNK] gerçekten sıkıldım..ben al satçı da değilim ama beklemektende iyice gerildim..biraz burnunu kaldırsa,bi şekilde gene geri çekiliyor..",Genel Bilgi/Durum
[AKBNK] Yasin Eşma satmıycam ama gerçekten bu yıl sıkıcı geçti,Alım-Satım Niyeti
[AKBNK] Gmz Dmr evet satmamakla en iyisini yaparsın çünkü bu akbank yani elektrikci veya bir ilaç firması değil.. bekliyoruz,Alım-Satım Niyeti
[AKBNK] uzun ve orta vade yatırımcıları için yazıyorum.2 yıldır 50 ile 70 arasında sıkışma var.. benzeri hareketlerin sonu yüksek olasılıkla yukarı yönlü büyük cikisla bitiyor. Ben akbank hisseye güveniyorum güzel yükselecek. ancak sabırla beklemeniz gerekiyor..,Piyasa Trend/Tahmin
"[AKBNK] uzun vade de bekleyişlerde,ciddi yükselişler olmazsa mevcut paranın değeride düşüyor..zaman zaman al satçılar daha kazanıyorlar..inşallah ciddi bir ivmeyle hızlı bir yükselişe geçer..uzun süredir 74 ü geçemedi bi türlü",Piyasa Trend/Tahmin
[AKBNK] Gmz Dmr 2026 artık yapay zeka önderliğinde teknolojide sıçrama çağına giriyoruz. bankacılık sektöründe de teknolojinin farkedecegini düşünüyorum. al satcilar tabiiki daha çok kazanır ama bir tahtaci dostunuz var ise veya siz tahtaci iseniz bu durum geçerli olur. aksi halde çok daha berbat bir duruma düşersiniz.. bugün2026 yılı için bofa bile yapay zekayı konu alıyor.. herkesin kendi seçimi ama akbank umduğumdan daha güzel yerlere gelecek. hepinize iyi kazançlar,Risk ve Haber Analizi
[AKBNK] Bu asgari ücret açıklaması umarım bizim için pozitif degerlenme olarak yansır,Risk ve Haber Analizi
[AKBNK] asgari ücret net: 28 bin75 olarak belirlendi..,Risk ve Haber Analizi
[AKBNK] Yarın yerine koyar normal hareketler bunlar short çukarı öpücüklerler..,Piyasa Trend/Tahmin
[AKBNK] bugün yaptığın en mantıklı hareket akbankı viopta şhortlamak oldu :))),Alım-Satım Niyeti
[AKBNK] hızlıca 59 a kadar gelirmi ?,Hedef Fiyat Sorgulama
[AKBNK] Burdan alan 1 sene unutur hep aynı yaptı 75 ve 50,Piyasa Trend/Tahmin
[AKBNK] ne ara 75gordu :),Genel Bilgi/Durum
[AKBNK] geçen sene senede 1 burlara geliyor iniyor dikkat edecen,Piyasa Trend/Tahmin
[AKBNK] Uçuş başlasın benim adım CABİR,Piyasa Trend/Tahmin
"[AKBNK] ... ve UNLU&amp;CO satış tarafında yer almaya başlar... Yavaş, yavaş...",Risk ve Haber Analizi
[AKBNK] TUVALETE BİLE GİDERKEN.. AKBANKI DA YANINIZA ALIN.. YOKSA BŞR TUVALET SŞZE PAHALIYA MAL OLABİLİR.. BANA BŞR TUVALET BŞR KERE 200000 TL YE MAL OLDU...,Genel Bilgi/Durum
[AKBNK] HANIMLAR. BEYLER. HARBİ KORKMAYA BAŞLADIM.. BU NE LAN HER YER EKSİ BU ARTI. Bİ ZANGIRTI KOPUCAK AMA..,Piyasa Trend/Tahmin
"[AKBNK] 72,90 kurmuş 210k gibi bir baraj gelip gelip duvara çarpıyor",Risk ve Haber Analizi
[AKBNK] 100 TL ye kadar düşür bu. 9 ay önceki aynı yerinde.,Piyasa Trend/Tahmin
[AKBNK] PİSTON AŞŞA,Piyasa Trend/Tahmin
[AKBNK] Ak Yatırım bugün sahaya inmedi henüz! Eğer inmezse...,Risk ve Haber Analizi
[AKBNK] En Sevdiğim En Sevdiğim Seans İçi Yamultmalar İle DevAM!!!!,Genel Bilgi/Durum
"[AKBNK] Günaydın. MSCI Türkiye -%0,72 kapatmış. Dikkatli olmakta fayda olabilir.",Risk ve Haber Analizi
[AKBNK] SON VAGON.. BİNDİNİZ BİNDİNİZ.. YOKSA GELEN GEÇEN BİNER....,Alım-Satım Niyeti
[AKBNK] HA BURDAN DÖNER HA ŞÖYLE DÖNER. YOK DİRENÇ.. DÖNER. ÇOK GİTTİ.. DÖNER.. 100 LİRADAN ALIRSIN..,Hedef Fiyat Sorgulama
[AKBNK] 75500. GEÇİLİRSE... 100 LİRA GELİR..,Piyasa Trend/Tahmin
[AKBNK] bundan sonra parayı buralardan bulamayan başka hiçbir yerden bulamayacak çünkü faizler de iyice eridi o yüzden bir dönem sonra borsa tek kazanç kapısı olacak maalesef,Genel Bilgi/Durum
[AKBNK] 7-8 ay önce bu kağıtta zararım bir ara 80.000 liraya kadar çıkmıştı şu anda 60 bin lira kardayım ama kazanç yok mevduat gelirinin çok altında kaldı şimdi şuralardan iki tavan yapsa da kaçıp gitsek,Alım-Satım Niyeti
[AKBNK] Benimde seninle aynı marttan beri bekle anca kardayız en az bi %10-20 arası daha almalıyız da zor,Genel Bilgi/Durum
[AKBNK] SoygunSA hissesinde bir yeşil kapatan bu oldu.,Genel Bilgi/Durum
"[AKBNK] Relax, iyi gidiyor çaktırmadan döke döke",Genel Bilgi/Durum
